"V1","V2","V3","V4","V5","V6","V7"
"Bolivia (PlurinationalState of)","194","11","14","3","Local transmission","0"
"Venezuela (BolivarianRepublic of)","165","6","7","4","Local transmission","0"
"Paraguay","115","2","5","0","Local transmission","0"
"Trinidad and Tobago","106","1","8","0","Local transmission","0"
"El Salvador","78","9","4","1","Local transmission","0"
"Guatemala","77","7","3","0","Local transmission","0"
"Barbados","60","4","2","1","Local transmission","0"
"Jamaica","59","1","3","0","Local transmission","0"
"Bahamas","33","4","5","0","Local transmission","0"
"Guyana","31","2","5","1","Local transmission","0"
"Haiti","25","1","1","0","Imported cases only","0"
"Antigua and Barbuda","15","0","0","0","Local transmission","1"
"Dominica","15","1","0","0","Local transmission","0"
"Saint Lucia","14","0","0","0","Local transmission","2"
"Grenada","12","0","0","0","Local transmission","3"
"Saint Kitts and Nevis","10","0","0","0","Imported cases only","1"
"Suriname","10","0","1","0","Local transmission","4"
"Belize","7","0","1","0","Local transmission","1"
"Saint Vincent and theGrenadines","7","0","0","0","Imported cases only","1"
"Nicaragua","6","0","1","0","Imported cases only","1"
"","Territories**","","","","",""
"Puerto Rico","573","60","23","2","Local transmission","0"
"Martinique","151","2","4","0","Local transmission","0"
"Guadeloupe","139","4","7","0","Local transmission","0"
"French Guiana","72","4","0","0","Local transmission","0"
"Aruba","71","7","0","0","Local transmission","0"
"United States VirginIslands","43","0","1","0","Local transmission","1"
"Sint Maarten","40","3","8","2","Imported cases only","0"
"Bermuda","39","2","2","2","Local transmission","0"
"Cayman Islands","39","0","1","0","Local transmission","1"
"Saint Martin","31","0","2","0","Under investigation","1"
"Curaçao","13","0","1","0","Imported cases only","1"
"Turks and CaicosIslands","8","3","1","0","Local transmission","0"
"Montserrat","6","0","0","0","Imported cases only","3"
"Saint Barthélemy","6","0","0","0","Under investigation","8"
"Anguilla","3","0","0","0","Local transmission","4"
"British Virgin Islands","3","0","0","0","Imported cases only","7"
"Bonaire, Sint Eustatiusand Saba","2","0","0","0","Imported cases only","4"
"Falkland Islands(Malvinas)","2","0","0","0","Under investigation","2"
"Saint Pierre andMiquelon","1","1","0","0","Imported cases only","0"
"","African Region","","","","",""
"South Africa","1749","63","13","1","Local transmission","0"
"Algeria","1468","45","194","21","Local transmission","0"
