"V1","V2","V3","V4","V5","V6","V7"
"Russian Federation","4149","601","34","4","Local transmission","0"
"Denmark","3757","371","139","16","Local transmission","0"
"Poland","3383","437","71","14","Local transmission","0"
"Romania","3183","445","133","39","Local transmission","0"
"Luxembourg","2612","125","31","1","Local transmission","0"
"Finland","1615","97","20","1","Local transmission","0"
"Greece","1613","99","59","6","Local transmission","0"
"Serbia","1476","305","39","26","Local transmission","0"
"Iceland","1364","45","4","0","Local transmission","0"
"Ukraine","1096","109","28","5","Local transmission","0"
"Croatia","1079","68","8","1","Local transmission","0"
"Estonia","961","103","12","1","Local transmission","0"
"Slovenia","934","37","20","4","Local transmission","0"
"Lithuania","771","122","9","0","Local transmission","0"
"Armenia","736","96","7","3","Local transmission","0"
"Hungary","678","93","32","11","Local transmission","0"
"Republic of Moldova","591","0","9","1","Local transmission","1"
"Bosnia andHerzegovina","586","65","18","2","Local transmission","0"
"Latvia","493","35","1","1","Local transmission","0"
"Bulgaria","485","28","14","4","Local transmission","0"
"Kazakhstan","460","25","3","0","Local transmission","0"
"Slovakia","450","24","0","0","Local transmission","0"
"Azerbaijan","443","43","5","0","Local transmission","0"
"Andorra","442","13","16","1","Local transmission","0"
"North Macedonia","430","46","12","1","Local transmission","0"
"Cyprus","396","40","11","2","Local transmission","0"
"Albania","333","56","17","1","Local transmission","0"
"Belarus","254","0","4","0","Local transmission","1"
"San Marino","252","7","32","2","Local transmission","0"
"Uzbekistan","241","20","2","0","Local transmission","0"
"Malta","202","7","0","0","Local transmission","0"
"Montenegro","160","20","2","0","Local transmission","0"
"Georgia","157","9","0","0","Local transmission","0"
"Kyrgyzstan","144","14","1","0","Local transmission","0"
"Liechtenstein","76","1","0","0","Under investigation","0"
"Monaco","37","0","0","0","Local transmission","3"
"Holy See","7","0","0","0","Under investigation","1"
"","Territories**","","","","",""
"Faroe Islands","179","2","0","0","Local transmission","0"
"Kosovo[1]","132","6","1","0","Local transmission","0"
"Jersey","118","37","2","0","Local transmission","0"
"Guernsey","114","23","2","1","Local transmission","0"
"Isle of Man","114","43","1","0","Local transmission","0"
"Gibraltar","95","14","1","1","Local transmission","0"
"Greenland","10","0","0","0","Under investigation","6"
"","South-East Asia Region","","","","",""
"India","2301","336","56","6","Local transmission","0"
"Indonesia","1986","196","181","11","Local transmission","0"
