"V1","V2","V3","V4","V5","V6","V7"
"Serbia","188","39","0","0","Local transmission","0"
"Armenia","190","30","0","0","Local transmission","0"
"Bulgaria","185","22","3","0","Local transmission","0"
"Slovakia","185","7","0","0","Local transmission","0"
"Hungary","167","36","7","3","Local transmission","0"
"San Marino","151","0","20","0","Local transmission","2"
"Lithuania","143","38","1","0","Local transmission","0"
"Latvia","139","15","0","0","Local transmission","0"
"Bosnia andHerzegovina","125","33","1","0","Local transmission","0"
"North Macedonia","114","29","1","1","Local transmission","0"
"Andorra","113","25","0","0","Local transmission","0"
"Cyprus","95","11","0","0","Local transmission","0"
"Republic of Moldova","94","14","1","0","Local transmission","0"
"Malta","90","17","0","0","Local transmission","0"
"Albania","89","13","2","0","Local transmission","0"
"Belarus","76","0","0","0","Local transmission","1"
"Azerbaijan","65","12","1","0","Local transmission","0"
"Kazakhstan","60","4","0","0","Imported cases only","0"
"Georgia","54","5","0","0","Local transmission","0"
"Ukraine","47","0","3","0","Local transmission","1"
"Liechtenstein","46","10","0","0","Imported cases only","0"
"Uzbekistan","46","13","0","0","Local transmission","0"
"Monaco","23","5","0","0","Local transmission","0"
"Montenegro","21","7","0","0","Imported cases only","0"
"Kyrgyzstan","14","0","0","0","Imported cases only","1"
"Holy See","1","0","0","0","Under investigation","16"
"","erritories**","","","","",""
"Faroe Islands","115","23","0","0","Local transmission","0"
"Kosovo[1]","31","7","1","1","Local transmission","0"
"Guernsey","17","16","0","0","Imported cases only","0"
"Gibraltar","15","5","0","0","Under investigation","0"
"Jersey","15","3","0","0","Imported cases only","0"
"Greenland","2","0","0","0","Under investigation","4"
"Isle of Man","2","0","0","0","Imported cases only","1"
"","outh-East Asia Region","","","","",""
"Thailand","721","310","1","0","Local transmission","0"
"Indonesia","514","64","48","10","Local transmission","0"
"India","415","132","7","3","Local transmission","0"
"Sri Lanka","82","10","0","0","Local transmission","0"
"Bangladesh","27","3","2","0","Local transmission","0"
"Maldives","13","0","0","0","Local transmission","7"
"Bhutan","2","0","0","0","Imported cases only","3"
"Nepal","1","0","0","0","Imported cases only","59"
"Timor-Leste","1","0","0","0","Imported cases only","2"
"","astern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","21638","1028","1685","129","Local transmission","0"
"Pakistan","784","289","5","2","Local transmission","0"
"Saudi Arabia","511","119","0","0","Local transmission","0"
"Qatar","494","24","0","0","Local transmission","0"
"Bahrain","337","31","2","1","Local transmission","0"
"Egypt","327","42","14","6","Local transmission","0"
"Lebanon","248","42","4","0","Local transmission","0"
