"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","","Days since last"
"Reporting Country/","confirm","confirmed","Total","new","Transmission","reported case"
"Territory/Area†","ed‡","new cases","deaths","deaths","classification§",""
"","cases","","","","",""
"Western Pacific Region","","","","","",""
"China","82356","126","3306","5","Local transmission","0"
"Republic of Korea","9583","105","152","8","Local transmission","0"
"Australia","3966","331","16","2","Local transmission","0"
"Malaysia","2320","159","27","1","Local transmission","0"
"Japan","1693","194","52","3","Local transmission","0"
"Philippines","1075","272","68","14","Local transmission","0"
"Singapore","802","70","2","0","Local transmission","0"
"New Zealand","476","60","1","1","Local transmission","0"
"Viet Nam","179","10","0","0","Local transmission","0"
"Brunei Darussalam","120","5","1","0","Local transmission","0"
"Cambodia","102","0","0","0","Local transmission","1"
"Mongolia","12","0","0","0","Imported cases only","1"
"Lao People's","","","","","",""
"Democratic Republic","6","0","0","0","Local transmission","2"
"Fiji","5","0","0","0","Local transmission","3"
"Papua New Guinea","1","0","0","0","Imported cases only","8"
"Territories**","","","","","",""
"Guam","56","5","1","0","Local transmission","0"
"French Polynesia","34","4","0","0","Local transmission","0"
"New Caledonia","15","0","0","0","Local transmission","1"
"Northern Mariana","","","","","",""
"Islands","","","","","",""
"","2","2","0","0","Under investigation","0"
"(Commonwealth of","","","","","",""
"the)","","","","","",""
"European Region","","","","","",""
"Italy","92472","5974","10023","887","Local transmission","0"
"Spain","72248","8189","5690","832","Local transmission","0"
"Germany","52547","3965","389","64","Local transmission","0"
"France","37145","4603","2311","319","Local transmission","0"
"The United Kingdom","17093","2546","1019","260","Local transmission","0"
"Switzerland","13152","1048","235","38","Local transmission","0"
"Netherlands","9762","1159","639","93","Local transmission","0"
"Belgium","9134","1850","353","64","Local transmission","0"
"Austria","8291","594","68","0","Local transmission","0"
"Turkey","7402","1704","108","16","Local transmission","0"
"Portugal","5170","902","100","24","Local transmission","0"
"Israel","3865","405","15","3","Local transmission","0"
"Norway","3845","264","20","4","Local transmission","0"
"Sweden","3447","401","102","10","Local transmission","0"
"Czechia","2663","384","11","2","Local transmission","0"
"Ireland","2415","294","36","14","Local transmission","0"
"Denmark","2201","155","65","13","Local transmission","0"
"Luxembourg","1831","226","18","3","Local transmission","0"
"Poland","1638","249","18","2","Local transmission","0"
"Russian Federation","1534","270","8","4","Local transmission","0"
