"V1","V2","V3","V4","V5","V6","V7"
"Slovakia","10","3","0","0","Local transmission","0"
"Azerbaijan","9","0","0","0","Imported cases only","5"
"Bulgaria","7","1","1","1","Local transmission","0"
"North Macedonia","7","0","0","0","Local transmission","2"
"Cyprus","6","4","0","0","Imported cases only","0"
"Malta","6","2","0","0","Imported cases only","0"
"Bosnia andHerzegovina","4","0","0","0","Local transmission","1"
"Republic of Moldova","4","1","0","0","Imported cases only","0"
"Lithuania","3","2","0","0","Imported cases only","0"
"Andorra","1","0","0","0","Imported cases only","9"
"Armenia","1","0","0","0","Imported cases only","10"
"Holy See","1","0","0","0","Under investigation","6"
"Liechtenstein","1","0","0","0","Imported cases only","6"
"Monaco","1","0","0","0","Under investigation","11"
"Turkey","1","1","0","0","Imported cases only","0"
"Ukraine","1","0","0","0","Imported cases only","8"
"","erritories**","","","","",""
"Faroe Islands","2","0","0","0","Imported cases only","3"
"Gibraltar","1","0","0","0","Under investigation","8"
"Guernsey","1","0","0","0","Imported cases only","2"
"","outh-East Asia Region","","","","",""
"India","73","13","0","0","Local transmission","0"
"Thailand","70","11","1","0","Local transmission","0"
"Indonesia","34","7","1","0","Local transmission","0"
"Maldives","8","0","0","0","Local transmission","1"
"Bangladesh","3","0","0","0","Local transmission","3"
"Sri Lanka","2","1","0","0","Imported cases only","0"
"Bhutan","1","0","0","0","Imported cases only","6"
"Nepal","1","0","0","0","Imported cases only","48"
"","astern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","9000","958","354","63","Local transmission","0"
"Qatar","262","238","0","0","Local transmission","0"
"Bahrain","189","79","0","0","Local transmission","0"
"Kuwait","80","11","0","0","Local transmission","0"
"United Arab Emirates","74","0","0","0","Local transmission","1"
"Iraq","70","9","7","1","Local transmission","0"
"Egypt","67","8","1","0","Local transmission","0"
"Lebanon","66","25","3","2","Local transmission","0"
"Saudi Arabia","21","1","0","0","Local transmission","0"
"Pakistan","19","3","0","0","Imported cases only","0"
"Oman","18","0","0","0","Imported cases only","2"
"Afghanistan","7","3","0","0","Imported cases only","0"
"Tunisia","6","0","0","0","Local transmission","1"
"Morocco","5","2","1","0","Local transmission","0"
"Jordan","1","0","0","0","Imported cases only","9"
"","erritories**","","","","",""
"occupied Palestinianterritory","30","0","0","0","Local transmission","1"
"","egion of the Americas","","","","",""
"United States ofAmerica","987","291","29","4","Local transmission","0"
