"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Morocco","6 972","102","193","1","Clusters of cases","0"
"Oman","5 671","292","26","3","Clusters of cases","0"
"Iraq","3 554","150","127","4","Clusters of cases","0"
"Sudan","2 591","0","105","0","Community transmission","1"
"Djibouti","1 518","117","7","3","Clusters of cases","0"
"Somalia","1 455","34","57","1","Sporadic cases","0"
"Tunisia","1 043","6","46","1","Community transmission","0"
"Lebanon","954","43","26","0","Clusters of cases","0"
"Jordan","629","16","9","0","Clusters of cases","0"
"Yemen","134","2","21","0","Pending","0"
"Libya","65","0","3","0","Clusters of cases","2"
"Syrian Arab Republic","58","0","3","0","Community transmission","1"
"Territoriesii","","","","","",""
"occupied Palestinian territory","567","7","4","0","Clusters of cases","0"
"Europe","","","","","",""
"Russian Federation","299 941","9 263","2 837","115","Clusters of cases","0"
"The United Kingdom","246 410","2 711","34 796","160","Community transmission","0"
"Spain","231 606","256","27 709","59","Community transmission","0"
"Italy","225 886","451","32 007","99","Community transmission","0"
"Germany","175 210","513","8 007","72","Community transmission","0"
"Turkey","150 593","1 158","4 171","31","Community transmission","0"
"France","140 497","461","28 190","131","Community transmission","0"
"Belgium","55 559","279","9 080","28","Community transmission","0"
"Netherlands","44 141","146","5 694","14","Community transmission","0"
