"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Cuba","2 273","11","84","0","Clusters of cases","0"
"Costa Rica","1 744","29","12","0","Clusters of cases","0"
"Nicaragua","1 655","0","55","0","Community transmission","6"
"Paraguay","1 303","7","12","0","Community transmission","0"
"Uruguay","848","0","23","0","Clusters of cases","1"
"Jamaica","621","4","10","0","Clusters of cases","0"
"Suriname","236","28","6","2","Clusters of cases","0"
"Guyana","159","0","12","0","Clusters of cases","3"
"Trinidad and Tobago","123","0","8","0","Sporadic cases","1"
"Bahamas","104","0","11","0","Clusters of cases","1"
"Barbados","97","0","7","0","Clusters of cases","1"
"Saint Vincent and the Grenadines","27","0","0","0","Sporadic cases","8"
"Antigua and Barbuda","26","0","3","0","Clusters of cases","3"
"Grenada","23","0","0","0","Clusters of cases","21"
"Belize","21","0","2","0","Sporadic cases","2"
"Saint Lucia","19","0","0","0","Sporadic cases","11"
"Dominica","18","0","0","0","Clusters of cases","4"
"Saint Kitts and Nevis","15","0","0","0","Sporadic cases","57"
"Territoriesii","","","","","",""
"Puerto Rico","5 951","61","147","0","Community transmission","0"
"French Guiana","1 421","95","5","2","Community transmission","0"
"Martinique","202","0","14","0","Clusters of cases","10"
"Cayman Islands","187","0","1","0","Clusters of cases","3"
"Guadeloupe","171","0","14","0","Clusters of cases","4"
