"V1","V2","V3","V4","V5","V6","V7"
"Cameroon","139","0","6","0","Local transmission","1"
"Nigeria","111","0","1","0","Local transmission","1"
"Democratic Republic","109","11","8","0","Local transmission","0"
"of the Congo","","","","","",""
"Rwanda","75","5","0","0","Local transmission","0"
"Madagascar","53","7","0","0","Local transmission","0"
"Kenya","50","12","1","0","Local transmission","0"
"Zambia","35","0","0","0","Local transmission","1"
"Togo","34","0","1","0","Local transmission","1"
"Uganda","33","0","0","0","Local transmission","2"
"Ethiopia","26","3","0","0","Local transmission","0"
"Niger","20","0","3","0","Local transmission","2"
"Congo","19","0","0","0","Imported cases only","4"
"United Republic of","19","0","1","1","Under investigation","1"
"Tanzania","","","","","",""
"Mali","18","0","0","0","Local transmission","3"
"Guinea","16","0","0","0","Local transmission","2"
"Equatorial Guinea","14","0","0","0","Local transmission","1"
"Namibia","11","0","0","0","Imported cases only","2"
"Benin","9","3","0","0","Imported cases only","0"
"Eswatini","9","0","0","0","Imported cases only","4"
"Guinea-Bissau","9","7","0","0","Imported cases only","0"
"Mozambique","8","0","0","0","Local transmission","3"
"Seychelles","8","0","0","0","Imported cases only","2"
"Zimbabwe","8","3","1","0","Local transmission","0"
"Angola","7","5","2","2","Imported cases only","0"
"Chad","7","2","0","0","Imported cases only","0"
"Gabon","7","0","1","0","Imported cases only","4"
"Central African","6","0","0","0","Imported cases only","4"
"Republic","","","","","",""
"Eritrea","6","0","0","0","Imported cases only","5"
"Cabo Verde","5","0","1","0","Imported cases only","4"
"Mauritania","5","0","0","0","Imported cases only","3"
"Botswana","3","3","0","0","Imported cases only","0"
"Gambia","3","0","1","0","Imported cases only","3"
"Liberia","3","0","0","0","Local transmission","10"
"Burundi","2","2","0","0","Imported cases only","0"
"Sierra Leone","1","1","0","0","Imported cases only","0"
"Territories**","","","","","",""
"Réunion","247","40","0","0","Local transmission","0"
"Mayotte","101","19","0","0","Local transmission","0"
"Subtotal for all","","","","","",""
"","822 914","72 736","40 591","4193","",""
"regions","","","","","",""
"International","","","","","",""
"conveyance (Diamond","712","0","7","0","Local transmission","16"
"Princess)","","","","","",""
"Grand total","823 626","72 736","40 598","4193","",""
