"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Greece","3 088","20","183","0","Clusters of cases","0"
"Bulgaria","3 086","197","168","1","Clusters of cases","0"
"Bosnia and Herzegovina","2 831","55","160","0","Community transmission","0"
"Croatia","2 249","0","106","0","Sporadic cases","1"
"Kyrgyzstan","2 166","37","26","0","Clusters of cases","0"
"Estonia","1 965","7","69","0","Sporadic cases","0"
"Iceland","1 807","0","10","0","Community transmission","4"
"Lithuania","1 752","19","74","0","Community transmission","0"
"Slovakia","1 541","8","28","0","Clusters of cases","0"
"Slovenia","1 488","0","109","0","Clusters of cases","1"
"Albania","1 416","31","36","2","Clusters of cases","0"
"Latvia","1 094","2","26","0","Clusters of cases","0"
"Cyprus","975","1","18","0","Clusters of cases","0"
"Andorra","852","0","51","0","Community transmission","7"
"Georgia","837","9","13","0","Community transmission","0"
"San Marino","695","0","42","0","Community transmission","7"
"Malta","640","5","9","0","Sporadic cases","0"
"Montenegro","324","0","9","0","Clusters of cases","37"
"Monaco","99","0","1","0","Sporadic cases","5"
"Liechtenstein","83","0","1","0","Pending","47"
"Holy See","12","0","0","0","Sporadic cases","36"
"Territoriesii","","","","","",""
"Kosovo[1]","1 326","28","31","0","Community transmission","0"
"Isle of Man","336","0","24","0","Pending","21"
