"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Isle of Man","336","0","24","0","Pending","31"
"Jersey","318","0","31","0","Community transmission","3"
"Guernsey","252","0","13","0","Community transmission","50"
"Faroe Islands","187","0","0","0","Pending","59"
"Gibraltar","176","0","0","0","Clusters of cases","13"
"Greenland","13","0","0","0","Pending","24"
"South-East Asia","","","","","",""
"India","425 282","14 821","13 699","445","Clusters of cases","0"
"Bangladesh","112 306","3 531","1 464","39","Community transmission","0"
"Indonesia","45 891","862","2 465","36","Community transmission","0"
"Nepal","9 026","421","23","1","Sporadic cases","0"
"Thailand","3 151","3","58","0","Clusters of cases","0"
"Maldives","2 203","16","8","0","Clusters of cases","0"
"Sri Lanka","1 950","0","11","0","Clusters of cases","2"
"Myanmar","290","4","6","0","Clusters of cases","0"
"Bhutan","68","0","0","0","Sporadic cases","2"
"Timor-Leste","24","0","0","0","Clusters of cases","59"
"Western Pacific","","","","","",""
"China","85 018","21","4 646","0","Clusters of cases","0"
"Singapore","42 095","262","26","0","Clusters of cases","0"
"Philippines","30 052","652","1 169","19","Community transmission","0"
"Japan","17 916","52","953","0","Clusters of cases","0"
"Republic of Korea","12 438","17","280","0","Clusters of cases","0"
