"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Madagascar","845","19","6","0","Clusters of cases","0"
"Chad","803","13","66","0","Community transmission","0"
"Congo","618","7","20","0","Community transmission","0"
"Mauritania","588","58","26","3","Clusters of cases","0"
"Uganda","586","128","0","0","Sporadic cases","0"
"United Republic of Tanzania","509","0","21","0","Community transmission","26"
"Cabo Verde","466","8","5","1","Clusters of cases","0"
"Togo","445","2","13","0","Community transmission","0"
"Rwanda","384","7","2","1","Sporadic cases","0"
"Malawi","358","22","4","0","Clusters of cases","0"
"Mauritius","335","0","10","0","Clusters of cases","4"
"Liberia","311","15","28","1","Community transmission","0"
"Mozambique","307","53","2","0","Clusters of cases","0"
"São Tomé and Príncipe","295","0","10","0","Clusters of cases","7"
"Eswatini","294","1","3","0","Clusters of cases","0"
"Benin","244","1","3","0","Community transmission","0"
"Zimbabwe","206","28","4","0","Sporadic cases","0"
"Angola","86","0","4","0","Clusters of cases","2"
"Burundi","63","0","1","0","Clusters of cases","2"
"Comoros","62","0","2","0","Community transmission","2"
"Botswana","40","2","1","0","Clusters of cases","0"
"Eritrea","39","0","0","0","Sporadic cases","45"
"Gambia","26","1","1","0","Sporadic cases","0"
