"V1","V2","V3","V4","V5","V6","V7"
"Region of the Americas","","","","","",""
"United States of","","","","","",""
"America","1264","277","36","7","Local transmission","0"
"Canada","138","45","1","0","Local transmission","0"
"Brazil","77","25","0","0","Local transmission","0"
"Chile","33","10","0","0","Local transmission","0"
"Argentina","31","12","1","0","Imported cases only","0"
"Costa Rica","22","9","0","0","Local transmission","0"
"Peru","22","5","0","0","Local transmission","0"
"Ecuador","17","0","0","0","Local transmission","1"
"Panama","14","4","1","0","Imported cases only","0"
"Mexico","12","1","0","0","Imported cases only","0"
"Colombia","9","0","0","0","Imported cases only","1"
"Dominican Republic","5","0","0","0","Imported cases only","3"
"Paraguay","5","0","0","0","Imported cases only","2"
"Bolivia (Plurinational","","","","","",""
"State of)","3","1","0","0","Imported cases only","0"
"Cuba","3","3","0","0","Imported cases only","0"
"Honduras","2","0","0","0","Imported cases only","1"
"Guyana","1","1","1","1","Imported cases only","0"
"Jamaica","1","0","0","0","Imported cases only","2"
"Saint Vincent and the","","","","","",""
"Grenadines","1","1","0","0","Imported cases only","0"
"Territories**","","","","","",""
"French Guiana","6","1","0","0","Imported cases only","0"
"Martinique","4","1","0","0","Imported cases only","0"
"Saint Martin","2","0","0","0","Under investigation","10"
"Saint Barthelemy","1","0","0","0","Under investigation","10"
"African Region","","","","","",""
"Algeria","25","0","1","0","Local transmission","1"
"South Africa","17","4","0","0","Imported cases only","0"
"Senegal","10","6","0","0","Imported cases only","0"
"Burkina Faso","2","0","0","0","Imported cases only","2"
"Cameroon","2","0","0","0","Local transmission","6"
"Nigeria","2","0","0","0","Imported cases only","4"
"Cote d Ivoire","1","0","0","0","Imported cases only","1"
"Democratic Republic","","","","","",""
"of the Congo","1","0","0","0","Imported cases only","2"
"Togo","1","0","0","0","Imported cases only","6"
"Subtotal for all","","","","","",""
"","","","","","",""
"regions","51071","7488","1768","335","",""
"International","","","","","",""
"conveyance","696","0","7","0","Local transmission","5"
"(Diamond Princess)","","","","","",""
"Grand total","51767","7488","1775","335","",""
