"V1","V2","V3","V4","V5","V6","V7"
"Sri Lanka","148","5","3","1","Local transmission","0"
"Bangladesh","56","2","6","0","Local transmission","0"
"Maldives","19","1","0","0","Local transmission","0"
"Myanmar","16","1","1","0","Local transmission","0"
"Nepal","6","1","0","0","Imported cases only","0"
"Bhutan","5","1","0","0","Imported cases only","0"
"Timor-Leste","1","0","0","0","Imported cases only","13"
"","Eastern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","50468","2875","3160","124","Local transmission","0"
"Pakistan","2450","159","35","4","Local transmission","0"
"Saudi Arabia","1885","165","21","5","Local transmission","0"
"United Arab Emirates","1024","210","8","0","Local transmission","0"
"Qatar","949","114","3","1","Local transmission","0"
"Egypt","865","86","58","6","Local transmission","0"
"Iraq","772","44","54","2","Local transmission","0"
"Morocco","735","59","47","8","Local transmission","0"
"Bahrain","643","74","4","0","Local transmission","0"
"Lebanon","508","29","17","5","Local transmission","0"
"Tunisia","455","32","14","2","Local transmission","0"
"Kuwait","417","75","0","0","Local transmission","0"
"Jordan","299","21","5","0","Local transmission","0"
"Afghanistan","269","34","5","1","Local transmission","0"
"Oman","252","21","1","0","Local transmission","0"
"Djibouti","41","7","0","0","Local transmission","0"
"Syrian Arab Republic","16","6","2","0","Imported cases only","0"
"Libya","10","0","1","1","Local transmission","2"
"Sudan","8","1","2","0","Local transmission","0"
"Somalia","5","0","0","0","Imported cases only","2"
"","Territories**","","","","",""
"occupied Palestinianterritory","165","31","1","0","Local transmission","0"
"","Region of the Americas","","","","",""
"United States ofAmerica","213600","26298","4793","947","Local transmission","0"
"Canada","10114","1109","127","22","Local transmission","0"
"Brazil","6836","1119","241","40","Local transmission","0"
"Chile","3404","373","18","2","Local transmission","0"
"Ecuador","3163","791","120","0","Local transmission","0"
"Dominican Republic","1380","96","60","3","Local transmission","0"
"Mexico","1378","163","37","8","Local transmission","0"
"Peru","1323","0","41","17","Local transmission","1"
"Panama","1317","136","32","2","Local transmission","0"
"Argentina","1133","79","31","4","Local transmission","0"
"Colombia","1065","159","17","1","Local transmission","0"
"Costa Rica","375","28","2","0","Local transmission","0"
"Uruguay","350","12","4","2","Local transmission","0"
"Cuba","233","21","6","0","Local transmission","0"
"Honduras","219","47","14","4","Local transmission","0"
