"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Uzbekistan","2411","24","10","0","Clusters of cases","0"
"Croatia","2187","11","90","3","Community transmission","0"
"Bosnia and Herzegovina","2098","28","103","6","Community transmission","0"
"Bulgaria","1965","10","91","1","Clusters of cases","0"
"Iceland","1801","0","10","0","Community transmission","3"
"Estonia","1739","6","60","0","Pending","0"
"North Macedonia","1642","20","91","0","Clusters of cases","0"
"Lithuania","1479","35","50","0","Community transmission","0"
"Slovakia","1457","2","26","0","Clusters of cases","0"
"Slovenia","1457","3","102","1","Community transmission","0"
"Kyrgyzstan","1016","14","12","0","Clusters of cases","0"
"Latvia","939","9","18","0","Community transmission","0"
"Cyprus","898","6","22","1","Clusters of cases","0"
"Albania","868","0","31","0","Clusters of cases","1"
"Andorra","756","2","48","0","Community transmission","0"
"Georgia","638","3","10","0","Community transmission","0"
"San Marino","637","5","41","0","Community transmission","0"
"Tajikistan","612","51","20","1","Pending","0"
"Malta","496","6","5","0","Pending","0"
"Montenegro","325","1","8","0","Clusters of cases","0"
"Monaco","96","1","1","0","Sporadic cases","0"
"Liechtenstein","83","0","1","0","Pending","15"
"Holy See","12","0","0","0","Sporadic cases","4"
