"V1","V2","V3","V4","V5","V6","V7"
"Chile","7213","286","80","7","Communitytransmission","0"
"Peru","6848","951","181","12","Communitytransmission","0"
"Mexico","4219","375","273","40","Communitytransmission","0"
"Panama","3234","260","79","5","Communitytransmission","0"
"Dominican Republic","2967","347","173","47","Communitytransmission","0"
"Colombia","2709","236","100","20","Communitytransmission","0"
"Argentina","1975","0","82","0","Communitytransmission","1"
"Cuba","669","49","18","2","Clusters of cases","0"
"Costa Rica","577","19","3","0","Clusters of cases","0"
"Uruguay","501","7","7","0","Clusters of cases","0"
"Honduras","393","1","25","1","Clusters of cases","0"
"Bolivia (PlurinationalState of)","300","25","24","4","Clusters of cases","0"
"Venezuela (BolivarianRepublic of)","171","0","9","0","Clusters of cases","2"
"Guatemala","153","16","3","0","Clusters of cases","0"
"Paraguay","134","1","6","0","Communitytransmission","0"
"El Salvador","125","7","6","0","Clusters of cases","0"
"Trinidad and Tobago","112","3","8","0","Clusters of cases","0"
"Jamaica","69","4","4","0","Clusters of cases","0"
"Barbados","68","1","4","0","Clusters of cases","0"
"Bahamas","42","0","8","0","Clusters of cases","1"
"Guyana","37","0","6","0","Clusters of cases","3"
"Haiti","31","0","2","0","Communitytransmission","1"
"Antigua and Barbuda","21","0","2","0","Clusters of cases","1"
"Dominica","16","0","0","0","Clusters of cases","2"
"Saint Lucia","15","0","0","0","Sporadic cases","1"
"Grenada","14","0","0","0","Clusters of cases","1"
"Belize","13","3","2","0","Sporadic cases","0"
"Saint Kitts and Nevis","12","0","0","0","Sporadic cases","1"
"Saint Vincent and theGrenadines","12","0","0","0","Sporadic cases","2"
"Nicaragua","9","2","1","0","Pending","0"
"Suriname","10","0","1","0","Sporadic cases","9"
"","Territories**","","","","",""
"Puerto Rico","897","109","44","2","Clusters of cases","0"
"Martinique","156","1","6","0","Clusters of cases","0"
"Guadeloupe","143","0","8","0","Clusters of cases","2"
"Aruba","92","0","0","0","Clusters of cases","1"
"French Guiana","86","0","0","0","Clusters of cases","1"
"Cayman Islands","53","8","1","0","Clusters of cases","0"
"United States VirginIslands","51","0","1","0","Clusters of cases","2"
