"V1","V2","V3","V4","V5","V6","V7"
"Cyprus","14","8","0","0","Imported cases only","0"
"Malta","12","3","0","0","Imported cases only","0"
"Azerbaijan","11","0","0","0","Imported cases only","1"
"Bosnia andHerzegovina","11","7","0","0","Local transmission","0"
"North Macedonia","9","2","0","0","Local transmission","0"
"Armenia","8","7","0","0","Imported cases only","0"
"Republic of Moldova","8","4","0","0","Imported cases only","0"
"Bulgaria","7","0","1","0","Local transmission","2"
"Lithuania","6","3","0","0","Imported cases only","0"
"Turkey","5","4","0","0","Imported cases only","0"
"Liechtenstein","4","0","0","0","Imported cases only","1"
"Ukraine","3","0","1","1","Local transmission","0"
"Andorra","2","1","0","0","Imported cases only","0"
"Monaco","2","1","0","0","Under investigation","0"
"Holy See","1","0","0","0","Under investigation","8"
"","erritories**","","","","",""
"Faroe Islands","3","1","0","0","Imported cases only","0"
"Gibraltar","1","0","0","0","Under investigation","10"
"Guernsey","1","0","0","0","Imported cases only","4"
"Jersey","2","0","0","0","Imported cases only","1"
"","outh-East Asia Region","","","","",""
"India","82","8","2","1","Local transmission","0"
"Thailand","75","0","1","0","Local transmission","1"
"Indonesia","69","35","3","2","Local transmission","0"
"Maldives","9","1","0","0","Local transmission","0"
"Sri Lanka","6","3","0","0","Local transmission","0"
"Bangladesh","3","0","0","0","Local transmission","5"
"Bhutan","1","0","0","0","Imported cases only","8"
"Nepal","1","0","0","0","Imported cases only","50"
"","astern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","11364","1289","514","85","Local transmission","0"
"Qatar","262","0","0","0","Local transmission","2"
"Bahrain","210","15","0","0","Local transmission","0"
"Kuwait","100","20","0","0","Local transmission","0"
"Egypt","93","26","2","1","Local transmission","0"
"Iraq","93","23","9","2","Local transmission","0"
"United Arab Emirates","85","0","0","0","Local transmission","1"
"Lebanon","77","11","4","1","Local transmission","0"
"Saudi Arabia","62","41","0","0","Local transmission","0"
"Pakistan","21","1","0","0","Imported cases only","0"
"Oman","19","1","0","0","Imported cases only","0"
"Tunisia","16","9","0","0","Local transmission","0"
"Afghanistan","7","0","0","0","Imported cases only","2"
"Morocco","7","1","1","0","Local transmission","0"
"Jordan","1","0","0","0","Imported cases only","11"
"Sudan","1","1","0","0","Imported cases only","0"
"","erritories**","","","","",""
"occupied Palestinianterritory","35","4","0","0","Local transmission","0"
"","egion of the Americas","","","","",""
"United States ofAmerica","1678","414","41","5","Local transmission","0"
