"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Gambia","28","0","1","0","Sporadic cases","7"
"Seychelles","11","0","0","0","Clusters of cases","70"
"Lesotho","4","0","0","0","Sporadic cases","12"
"Territoriesii","","","","","",""
"Mayotte","2 310","28","28","-  1","Clusters of cases","0"
"Réunion","496","1","1","0","Clusters of cases","0"
"Americas","","","","","",""
"United States of America","2 079 592","21 754","115 484","372","Community transmission","0"
"Brazil","867 624","17 110","43 332","612","Community transmission","0"
"Peru","229 736","4 604","6 688","190","Community transmission","0"
"Chile","179 436","5 143","3 362","39","Community transmission","0"
"Mexico","146 837","4 147","17 141","269","Community transmission","0"
"Canada","98 787","377","8 146","39","Community transmission","0"
"Colombia","50 939","2 193","1 667","75","Community transmission","0"
"Ecuador","47 322","571","3 929","33","Community transmission","0"
"Argentina","31 577","1 282","842","23","Community transmission","0"
"Dominican Republic","23 271","309","605","13","Community transmission","0"
"Panama","20 686","627","437","8","Community transmission","0"
"Bolivia (Plurinational State of)","18 459","617","611","26","Community transmission","0"
"Guatemala","9 845","354","384","17","Community transmission","0"
"Honduras","8 858","403","312","2","Community transmission","0"
"Haiti","4 309","144","73","3","Community transmission","0"
"El Salvador","3 826","106","74","2","Community transmission","0"
"Venezuela (Bolivarian Republic of)","2 978","74","25","1","Community transmission","0"
