"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Niger","978","0","65","0","Community transmission","1"
"Burkina Faso","892","0","53","0","Community transmission","1"
"Chad","848","0","72","0","Community transmission","2"
"Uganda","823","15","0","0","Sporadic cases","0"
"Congo","779","34","25","0","Community transmission","0"
"Cabo Verde","726","29","6","0","Clusters of cases","0"
"Mozambique","553","44","2","0","Clusters of cases","0"
"Rwanda","541","31","2","0","Sporadic cases","0"
"Malawi","529","48","5","1","Clusters of cases","0"
"Togo","525","1","13","0","Community transmission","0"
"United Republic of Tanzania","509","0","21","0","Community transmission","37"
"Eswatini","486","14","3","0","Clusters of cases","0"
"Liberia","446","25","32","0","Community transmission","0"
"Benin","412","0","6","0","Community transmission","1"
"São Tomé and Príncipe","388","0","10","0","Clusters of cases","3"
"Zimbabwe","356","13","4","0","Sporadic cases","0"
"Mauritius","337","0","10","0","Clusters of cases","8"
"Comoros","176","13","2","0","Community transmission","0"
"Angola","138","8","6","1","Clusters of cases","0"
"Burundi","94","0","1","0","Clusters of cases","2"
"Eritrea","65","24","0","0","Sporadic cases","0"
"Botswana","60","0","1","0","Clusters of cases","1"
"Namibia","32","1","0","0","Sporadic cases","0"
