"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Cuba","2 295","15","85","1","Clusters of cases","0"
"Nicaragua","2 014","0","64","0","Community transmission","1"
"Costa Rica","1 871","75","12","0","Clusters of cases","0"
"Paraguay","1 330","22","13","0","Community transmission","0"
"Uruguay","849","0","24","0","Clusters of cases","1"
"Jamaica","626","5","10","0","Clusters of cases","0"
"Suriname","261","19","7","1","Clusters of cases","0"
"Guyana","183","12","12","0","Clusters of cases","0"
"Trinidad and Tobago","123","0","8","0","Sporadic cases","3"
"Bahamas","104","0","11","0","Clusters of cases","3"
"Barbados","97","0","7","0","Clusters of cases","3"
"Saint Vincent and the Grenadines","29","0","0","0","Sporadic cases","1"
"Antigua and Barbuda","26","0","3","0","Clusters of cases","5"
"Grenada","23","0","0","0","Clusters of cases","23"
"Belize","22","0","2","0","Sporadic cases","1"
"Saint Lucia","19","0","0","0","Sporadic cases","13"
"Dominica","18","0","0","0","Clusters of cases","6"
"Saint Kitts and Nevis","15","0","0","0","No cases","59"
"Territories ii","","","","","",""
"Puerto Rico","6 111","108","147","0","Community transmission","0"
"French Guiana","1 758","204","5","0","Community transmission","0"
"Martinique","221","19","14","0","Clusters of cases","0"
"Cayman Islands","193","0","1","0","Clusters of cases","1"
"Guadeloupe","171","0","14","0","Clusters of cases","6"
