"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Cuba","2 200","9","83","0","Clusters of cases","0"
"Costa Rica","1 318","55","10","0","Clusters of cases","0"
"Nicaragua","1 309","0","46","0","Community transmission","5"
"Paraguay","1 145","10","11","0","Community transmission","0"
"Uruguay","845","0","23","0","Clusters of cases","1"
"Jamaica","598","2","10","0","Clusters of cases","0"
"Guyana","154","0","12","0","Clusters of cases","1"
"Suriname","128","27","2","1","Sporadic cases","0"
"Trinidad and Tobago","117","0","8","0","Sporadic cases","8"
"Bahamas","103","0","11","0","Clusters of cases","2"
"Barbados","92","0","7","0","Clusters of cases","15"
"Saint Vincent and the Grenadines","27","1","0","0","Sporadic cases","0"
"Antigua and Barbuda","25","0","3","0","Clusters of cases","36"
"Grenada","23","0","0","0","Clusters of cases","13"
"Belize","19","0","2","0","Sporadic cases","2"
"Saint Lucia","19","0","0","0","Sporadic cases","3"
"Dominica","16","0","0","0","Clusters of cases","59"
"Saint Kitts and Nevis","15","0","0","0","Sporadic cases","49"
"Territoriesii","","","","","",""
"Puerto Rico","5 046","61","142","0","Community transmission","0"
"French Guiana","729","40","2","1","Clusters of cases","0"
"Martinique","202","0","14","0","Clusters of cases","2"
"Cayman Islands","164","0","1","0","Clusters of cases","2"
"Guadeloupe","164","0","14","0","Clusters of cases","3"
