"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Oman","9 820","811","41","1","Clusters of cases","0"
"Morocco","7 714","71","202","0","Clusters of cases","0"
"Iraq","5 873","416","185","6","Clusters of cases","0"
"Sudan","4 521","175","233","38","Community transmission","0"
"Djibouti","2 914","0","20","0","Clusters of cases","1"
"Somalia","1 828","0","72","0","Sporadic cases","1"
"Lebanon","1 172","4","26","0","Clusters of cases","0"
"Tunisia","1 071","3","48","0","Community transmission","0"
"Jordan","730","2","9","0","Clusters of cases","0"
"Yemen","287","5","66","5","Pending","0"
"Syrian Arab Republic","122","0","4","0","Community transmission","1"
"Libya","118","13","5","0","Clusters of cases","0"
"Territoriesii","","","","","",""
"occupied Palestinian territory","625","0","5","0","Clusters of cases","1"
"Europe","","","","","",""
"Russian Federation","396 575","8 952","4 555","181","Clusters of cases","0"
"The United Kingdom","271 226","2 095","38 161","324","Community transmission","0"
"Spain","238 936","658","29 039","2","Community transmission","0"
"Italy","232 248","516","33 229","87","Community transmission","0"
"Germany","181 196","738","8 489","39","Community transmission","0"
"Turkey","162 120","1 141","4 489","28","Community transmission","0"
"France","146 657","535","28 660","52","Community transmission","0"
"Belgium","58 061","212","9 443","55","Community transmission","0"
"Netherlands","46 126","176","5 931","28","Community transmission","0"
