"V1","V2","V3","V4","V5","V6","V7"
"Greenland","11","0","0","0","Pending","6"
"","outh-East Asia Region","","","","",""
"India","8356","909","273","34","Clusters of cases","0"
"Indonesia","4241","729","373","67","Clusters of cases","0"
"Thailand","2551","33","38","3","Clusters of cases","0"
"Bangladesh","621","197","34","7","Clusters of cases","0"
"Sri Lanka","199","2","7","0","Clusters of cases","0"
"Myanmar","38","10","3","0","Clusters of cases","0"
"Maldives","19","0","0","0","Clusters of cases","9"
"Nepal","9","0","0","0","Sporadic Cases","7"
"Bhutan","5","0","0","0","Sporadic Cases","9"
"Timor-Leste","2","0","0","0","Sporadic Cases","1"
"","astern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","70029","1837","4357","125","CommunityTransmission","0"
"Pakistan","5038","250","86","15","Clusters of cases","0"
"Saudi Arabia","4033","382","52","5","Clusters of cases","0"
"United Arab Emirates","3736","376","20","4","Pending","0"
"Qatar","2728","216","6","0","Pending","0"
"Egypt","1939","145","146","11","Clusters of cases","0"
"Morocco","1545","97","111","4","Clusters of cases","0"
"Iraq","1318","38","72","1","Clusters of cases","0"
"Kuwait","1154","161","1","0","Clusters of cases","0"
"Bahrain","1040","42","6","0","Clusters of cases","0"
"Tunisia","685","14","28","3","CommunityTransmission","0"
"Lebanon","619","10","20","0","Clusters of cases","0"
"Oman","599","53","3","0","Clusters of cases","0"
"Afghanistan","555","34","18","3","Clusters of cases","0"
"Jordan","381","9","7","0","Clusters of cases","0"
"Djibouti","187","37","2","1","Clusters of cases","0"
"Libya","25","1","1","0","Clusters of cases","0"
"Syrian Arab Republic","25","6","2","0","CommunityTransmission","0"
"Somalia","21","9","1","0","Sporadic Cases","0"
"Sudan","19","2","2","0","Sporadic Cases","0"
"Yemen","1","0","0","0","Pending","1"
"","erritories**","","","","",""
"occupied Palestinianterritory","268","0","2","0","Clusters of cases","1"
"","egion of the Americas","","","","",""
"United States ofAmerica","492881","31606","18516","1920","CommunityTransmission","0"
"Canada","22544","1318","600","69","CommunityTransmission","0"
"Brazil","19638","1781","1056","115","CommunityTransmission","0"
"Ecuador","7257","96","315","18","CommunityTransmission","0"
"Chile","6927","426","73","8","CommunityTransmission","0"
