"V1","V2","V3","V4","V5","V6","V7"
"Martinique","163","0","14","0","Clusters of cases","3"
"Guadeloupe","148","0","12","1","Clusters of cases","2"
"Aruba","97","0","2","0","Clusters of cases","2"
"French Guiana","97","0","1","0","Clusters of cases","1"
"Bermuda","86","0","5","0","Clusters of cases","2"
"Sint Maarten","68","1","10","0","Clusters of cases","0"
"Cayman Islands","66","5","1","0","Clusters of cases","0"
"United States VirginIslands","54","1","3","0","Clusters of cases","0"
"Saint Martin","37","0","2","0","Sporadic cases","3"
"Curaçao","14","0","1","0","Sporadic cases","13"
"Falkland Islands(Malvinas)","11","0","0","0","Clusters of cases","7"
"Montserrat","11","0","0","0","Sporadic cases","8"
"Turks and CaicosIslands","11","0","1","0","Sporadic cases","5"
"Saint Barthélemy","6","0","0","0","Sporadic cases","22"
"Bonaire, Sint Eustatiusand Saba","5","0","0","0","Sporadic cases","4"
"British Virgin Islands","4","0","1","0","Sporadic cases","2"
"Anguilla","3","0","0","0","Sporadic cases","18"
"Saint Pierre andMiquelon","1","0","0","0","Sporadic cases","14"
"","African Region","","","","",""
"South Africa","3465","165","58","0","Communitytransmission","0"
"Algeria","2811","93","392","8","Communitytransmission","0"
"Cameroon","1163","0","43","1","Clusters of cases","1"
"Ghana","1042","0","9","0","Clusters of cases","2"
"Côte d’Ivoire","916","37","13","3","Clusters of cases","0"
"Guinea","688","66","6","1","Communitytransmission","0"
"Niger","657","2","20","0","Clusters of cases","0"
"Burkina Faso","581","5","38","2","Communitytransmission","0"
"Nigeria","541","0","19","0","Communitytransmission","2"
"Senegal","412","35","5","0","Clusters of cases","0"
"Democratic Republicof the Congo","359","9","25","0","Clusters of cases","0"
"Mauritius","328","0","9","0","Communitytransmission","2"
"Kenya","296","15","14","0","Clusters of cases","0"
"Mali","258","12","14","0","Clusters of cases","0"
"United Republic ofTanzania","255","0","10","0","Clusters of cases","1"
"Congo","165","5","6","0","Clusters of cases","0"
"Gabon","156","36","1","0","Clusters of cases","0"
"Rwanda","150","3","0","0","Clusters of cases","0"
"Madagascar","121","0","0","0","Clusters of cases","2"
"Ethiopia","114","3","3","0","Clusters of cases","0"
