"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Greece","3 068","10","183","0","Clusters of cases","0"
"Bulgaria","2 889","0","167","0","Clusters of cases","1"
"Bosnia and Herzegovina","2 776","49","160","1","Community transmission","0"
"Croatia","2 249","2","106","0","Sporadic cases","0"
"Kyrgyzstan","2 129","36","26","0","Clusters of cases","0"
"Estonia","1 958","11","69","0","Sporadic cases","0"
"Iceland","1 807","0","10","0","Community transmission","3"
"Lithuania","1 733","6","74","2","Community transmission","0"
"Slovakia","1 533","2","28","0","Clusters of cases","0"
"Slovenia","1 488","2","109","1","Clusters of cases","0"
"Albania","1 385","44","34","0","Clusters of cases","0"
"Latvia","1 092","3","26","0","Clusters of cases","0"
"Cyprus","974","2","18","0","Clusters of cases","0"
"Andorra","852","0","51","0","Community transmission","6"
"Georgia","828","6","13","0","Community transmission","0"
"San Marino","695","0","42","0","Community transmission","6"
"Malta","635","1","9","0","Sporadic cases","0"
"Montenegro","324","0","9","0","Clusters of cases","36"
"Monaco","99","0","1","0","Sporadic cases","4"
"Liechtenstein","83","0","1","0","Pending","46"
"Holy See","12","0","0","0","Sporadic cases","35"
"Territoriesii","","","","","",""
"Kosovo[1]","1 298","35","31","0","Community transmission","0"
"Isle of Man","336","0","24","0","Pending","20"
