"V1","V2","V3","V4","V5","V6","V7"
"Sint Maarten","67","3","10","1","Clusters of cases","0"
"Cayman Islands","61","0","1","0","Clusters of cases","3"
"United States VirginIslands","53","0","3","0","Clusters of cases","2"
"Saint Martin","37","0","2","0","Sporadic cases","2"
"Curaçao","14","0","1","0","Sporadic cases","12"
"Falkland Islands(Malvinas)","11","0","0","0","Clusters of cases","6"
"Montserrat","11","0","0","0","Sporadic cases","7"
"Turks and CaicosIslands","11","0","1","0","Sporadic cases","4"
"Saint Barthélemy","6","0","0","0","Sporadic cases","21"
"Bonaire, Sint Eustatiusand Saba","5","0","0","0","Sporadic cases","3"
"British Virgin Islands","4","0","1","0","Sporadic cases","1"
"Anguilla","3","0","0","0","Sporadic cases","17"
"Saint Pierre andMiquelon","1","0","0","0","Sporadic cases","13"
"","African Region","","","","",""
"South Africa","3300","142","58","4","Communitytransmission","0"
"Algeria","2718","89","384","9","Communitytransmission","0"
"Cameroon","1163","147","42","21","Clusters of cases","0"
"Ghana","1042","0","9","0","Clusters of cases","1"
"Côte d’Ivoire","879","32","10","1","Clusters of cases","0"
"Niger","655","7","20","0","Clusters of cases","0"
"Guinea","622","145","5","2","Communitytransmission","0"
"Burkina Faso","576","11","36","0","Communitytransmission","0"
"Nigeria","541","0","19","0","Communitytransmission","1"
"Senegal","377","10","5","2","Clusters of cases","0"
"Democratic Republicof the Congo","350","18","25","0","Clusters of cases","0"
"Mauritius","328","0","9","0","Communitytransmission","1"
"Kenya","281","11","14","0","Clusters of cases","0"
"United Republic ofTanzania","255","84","10","3","Clusters of cases","0"
"Mali","246","22","14","0","Clusters of cases","0"
"Congo","160","17","6","0","Clusters of cases","0"
"Rwanda","147","0","0","0","Clusters of cases","1"
"Madagascar","121","0","0","0","Clusters of cases","1"
"Gabon","120","11","1","0","Clusters of cases","0"
"Ethiopia","111","3","3","0","Clusters of cases","0"
"Liberia","99","8","8","0","Clusters of cases","0"
"Togo","84","1","5","0","Clusters of cases","0"
"Equatorial Guinea","79","0","0","0","Clusters of cases","2"
"Zambia","65","4","3","0","Sporadic cases","0"
"Cabo Verde","55","0","1","0","Sporadic cases","4"
