"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bosnia and Herzegovina","2 523","14","153","1","Community transmission","0"
"Bulgaria","2 513","0","144","4","Clusters of cases","2"
"North Macedonia","2 315","89","140","7","Clusters of cases","0"
"Croatia","2 246","0","103","0","Community transmission","2"
"Estonia","1 870","1","68","0","Pending","0"
"Kyrgyzstan","1 845","28","17","1","Clusters of cases","0"
"Iceland","1 806","0","10","0","Community transmission","2"
"Lithuania","1 678","3","70","0","Community transmission","0"
"Slovakia","1 522","0","28","0","Clusters of cases","1"
"Slovenia","1 483","10","108","0","Clusters of cases","0"
"Albania","1 164","21","33","0","Clusters of cases","0"
"Latvia","1 071","5","24","0","Clusters of cases","0"
"Cyprus","949","5","17","0","Clusters of cases","0"
"Georgia","796","2","12","0","Community transmission","0"
"Andorra","765","1","51","0","Community transmission","0"
"San Marino","687","0","42","0","Community transmission","4"
"Malta","619","3","9","2","Sporadic cases","0"
"Montenegro","324","0","9","0","Clusters of cases","27"
"Monaco","98","0","1","0","Sporadic cases","9"
"Liechtenstein","83","0","1","0","Pending","37"
"Holy See","12","0","0","0","Sporadic cases","26"
"Territoriesii","","","","","",""
"Kosovo[1]","1 067","3","30","0","Community transmission","0"
"Isle of Man","336","0","24","0","Pending","11"
