"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Guernsey","252","0","13","0","Community transmission","10"
"Faroe Islands","187","0","0","0","Pending","19"
"Gibraltar","147","1","0","0","Clusters of cases","0"
"Greenland","11","0","0","0","Pending","37"
"South-East Asia","","","","","",""
"India","74 281","3 525","2 415","122","Clusters of cases","0"
"Bangladesh","16 660","969","250","11","Clusters of cases","0"
"Indonesia","14 749","484","1 007","16","Community transmission","0"
"Thailand","3 017","0","56","0","Clusters of cases","1"
"Maldives","904","7","3","0","Clusters of cases","0"
"Sri Lanka","889","20","9","0","Clusters of cases","0"
"Nepal","217","26","0","0","Sporadic cases","0"
"Myanmar","180","0","6","0","Clusters of cases","2"
"Timor-Leste","24","0","0","0","Clusters of cases","19"
"Bhutan","11","0","0","0","Sporadic cases","1"
"Western Pacific","","","","","",""
"China","84 458","7","4 644","0","Clusters of cases","0"
"Singapore","24 671","849","21","0","Clusters of cases","0"
"Japan","16 024","150","668","25","Clusters of cases","0"
"Philippines","11 350","264","751","25","Community transmission","0"
"Republic of Korea","10 962","26","259","1","Clusters of cases","0"
"Australia","6 964","16","97","0","Clusters of cases","0"
"Malaysia","6 742","16","109","0","Clusters of cases","0"
"New Zealand","1 147","0","21","0","Clusters of cases","2"
