"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Australia","7 265","5","102","0","Clusters of cases","0"
"New Zealand","1 154","0","22","0","Clusters of cases","18"
"Viet Nam","332","3","0","0","Clusters of cases","0"
"Mongolia","194","1","0","0","Sporadic cases","0"
"Brunei Darussalam","141","0","2","0","Clusters of cases","32"
"Cambodia","126","0","0","0","Sporadic cases","2"
"Lao People's Democratic Republic","19","0","0","0","Sporadic cases","57"
"Fiji","18","0","0","0","Sporadic cases","49"
"Papua New Guinea","8","0","0","0","Sporadic cases","47"
"Territoriesii","","","","","",""
"Guam","171","0","5","0","Clusters of cases","4"
"French Polynesia","60","0","0","0","Sporadic cases","34"
"Northern Mariana Islands","","","","","",""
"(Commonwealth of the)","28","1","2","0","Pending","0"
"New Caledonia","20","0","0","0","Sporadic cases","4"
"Subtotal for all regions","7 039 177","108 918","404 383","3 539","",""
"Other*","741","0","13","0","Not applicable","-"
"Grand total","7 039 918","108 918","404 396","3 539","",""
