"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Gambia","41","4","2","0","Sporadic cases","0"
"Lesotho","12","8","0","0","Sporadic cases","0"
"Seychelles","11","0","0","0","Clusters of cases","77"
"Territoriesii","","","","","",""
"Mayotte","2 434","30","32","1","Clusters of cases","0"
"Réunion","507","1","1","0","Clusters of cases","0"
"Americas","","","","","",""
"United States of America","2 268 753","27 575","119 761","308","Community transmission","0"
"Brazil","1 085 038","17 459","50 617","641","Community transmission","0"
"Peru","254 936","3 598","8 045","184","Community transmission","0"
"Chile","246 963","4 608","4 502","23","Community transmission","0"
"Mexico","180 545","5 343","21 825","1 044","Community transmission","0"
"Canada","101 337","318","8 430","20","Community transmission","0"
"Colombia","68 652","3019","2 237","111","Community transmission","0"
"Ecuador","50 640","0","4 223","0","Community transmission","1"
"Argentina","42 785","1 581","1 016","24","Community transmission","0"
"Dominican Republic","27 370","693","669","7","Community transmission","0"
"Panama","26 030","808","501","8","Community transmission","0"
"Bolivia (Plurinational State of)","24 388","876","773","33","Community transmission","0"
"Guatemala","13 145","390","531","17","Community transmission","0"
"Honduras","12 825","519","363","5","Community transmission","0"
"Haiti","5 211","134","88","0","Community transmission","0"
"El Salvador","4 808","182","107","9","Community transmission","0"
"Venezuela (Bolivarian Republic of)","3 918","128","33","0","Community transmission","0"
