"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Australia","7 185","12","103","0","Clusters of cases","0"
"New Zealand","1 154","0","22","0","Clusters of cases","9"
"Viet Nam","328","1","0","0","Clusters of cases","0"
"Mongolia","179","0","0","0","Sporadic cases","1"
"Brunei Darussalam","141","0","2","0","Clusters of cases","23"
"Cambodia","125","0","0","0","Sporadic cases","1"
"Lao People's Democratic Republic","19","0","0","0","Sporadic cases","48"
"Fiji","18","0","0","0","Sporadic cases","40"
"Papua New Guinea","8","0","0","0","Sporadic cases","38"
"Territoriesii","","","","","",""
"Guam","166","1","5","0","Clusters of cases","0"
"French Polynesia","60","0","0","0","Sporadic cases","25"
"Northern Mariana Islands","","","","","",""
"(Commonwealth of the)","22","0","2","0","Pending","9"
"New Caledonia","19","0","0","0","Sporadic cases","2"
"Subtotal for all regions","5 934 195","117 551","367 153","4 461","",""
"Other*","741","0","13","0","Not applicable","-"
"Grand total","5 934 936","117 551","367 166","4 461","",""
