"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Iraq","24 254","1 554","773","61","Clusters of cases","0"
"Bahrain","19 961","408","49","2","Clusters of cases","0"
"Morocco","8 997","66","213","1","Clusters of cases","0"
"Sudan","8 020","280","487","10","Community transmission","0"
"Djibouti","4 545","6","43","0","Clusters of cases","0"
"Somalia","2 696","38","88","0","Sporadic cases","0"
"Lebanon","1 489","16","32","0","Clusters of cases","0"
"Tunisia","1 128","3","50","1","Community transmission","0"
"Jordan","987","6","9","0","Clusters of cases","0"
"Yemen","906","17","245","30","Pending","0"
"Libya","482","15","10","0","Clusters of cases","0"
"Syrian Arab Republic","178","1","7","1","Community transmission","0"
"Territoriesii","","","","","",""
"occupied Palestinian territory","745","50","5","0","Clusters of cases","0"
"Europe","","","","","",""
"Russian Federation","561 091","7 790","7 660","182","Clusters of cases","0"
"The United Kingdom","299 255","1 115","42 153","184","Community transmission","0"
"Spain","244 683","355","27 136","0","Community transmission","0"
"Italy","237 828","328","34 448","43","Community transmission","0"
"Germany","187 764","580","8 856","26","Clusters of cases","0"
"Turkey","182 727","1 429","4 861","19","Community transmission","0"
"France","153 356","311","29 509","28","Community transmission","0"
"Belgium","60 244","89","9 675","12","Community transmission","0"
"Belarus","56 032","663","324","6","Community transmission","0"
