"V1","V2","V3","V4","V5","V6","V7"
"United States VirginIslands","51","0","1","0","Clusters of cases","6"
"Saint Martin","35","0","2","0","Sporadic cases","2"
"Curaçao","14","0","1","0","Sporadic cases","8"
"Falkland Islands(Malvinas)","11","0","0","0","Clusters of cases","2"
"Montserrat","11","0","0","0","Sporadic cases","3"
"Turks and CaicosIslands","11","1","1","0","Sporadic cases","0"
"Saint Barthélemy","6","0","0","0","Sporadic cases","17"
"Bonaire, Sint Eustatiusand Saba","4","0","0","0","Sporadic cases","2"
"Anguilla","3","0","0","0","Sporadic cases","13"
"British Virgin Islands","3","0","0","0","Sporadic cases","16"
"Saint Pierre andMiquelon","1","0","0","0","Sporadic cases","9"
"","African Region","","","","",""
"South Africa","2605","99","48","14","Communitytransmission","0"
"Algeria","2268","108","348","12","Communitytransmission","0"
"Cameroon","855","0","17","0","Clusters of cases","2"
"Côte d’Ivoire","688","34","6","0","Clusters of cases","0"
"Ghana","641","5","8","0","Clusters of cases","0"
"Niger","609","25","15","1","Clusters of cases","0"
"Burkina Faso","543","15","32","4","Clusters of cases","0"
"Guinea","438","34","1","0","Clusters of cases","0"
"Nigeria","373","0","11","0","Clusters of cases","1"
"Senegal","335","21","2","0","Clusters of cases","0"
"Mauritius","324","0","9","0","Clusters of cases","4"
"Democratic Republicof the Congo","287","20","23","1","Clusters of cases","0"
"Kenya","234","9","11","1","Clusters of cases","0"
"Mali","171","27","13","0","Sporadic cases","0"
"Rwanda","138","2","0","0","Sporadic cases","0"
"Congo","117","0","5","0","Clusters of cases","1"
"Madagascar","117","7","0","0","Clusters of cases","0"
"Gabon","95","8","1","0","Sporadic cases","0"
"United Republic ofTanzania","94","6","4","0","Sporadic cases","0"
"Ethiopia","92","7","3","0","Sporadic cases","0"
"Togo","81","4","5","2","Sporadic cases","0"
"Liberia","73","14","6","0","Sporadic cases","0"
"Cabo Verde","55","45","1","0","Sporadic cases","0"
"Uganda","55","0","0","0","Sporadic cases","1"
"Equatorial Guinea","51","0","0","0","Sporadic cases","1"
"Zambia","48","0","2","0","Sporadic cases","1"
"Guinea-Bissau","46","3","0","0","Sporadic cases","0"
"Benin","37","2","1","0","Sporadic cases","0"
"Eritrea","35","0","0","0","Sporadic cases","1"
"Mozambique","29","1","0","0","Sporadic cases","0"
