"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","",""
"Reporting Country/","","","Total","","Transmission","Days since last"
"Territory/Area†","confirmed ‡  cases","confirmed new cases","deaths","new deaths","classification§","reported case"
"Western Pacific Region","","","","","",""
"China","82545","98","3314","4","Local transmission","0"
"Republic of Korea","9786","125","162","4","Local transmission","0"
"Australia","4359","393","18","2","Local transmission","0"
"Malaysia","2626","156","37","3","Local transmission","0"
"Japan","1953","87","56","2","Local transmission","0"
"Philippines","1546","128","78","7","Local transmission","0"
"Singapore","879","35","3","0","Local transmission","0"
"New Zealand","600","48","1","0","Local transmission","0"
"Viet Nam","203","15","0","0","Local transmission","0"
"Brunei Darussalam","127","1","1","0","Local transmission","0"
"Cambodia","107","4","0","0","Local transmission","0"
"Mongolia","12","0","0","0","Imported cases only","3"
"Lao People's","","","","","",""
"Democratic Republic","8","0","0","0","Local transmission","1"
"Fiji","5","0","0","0","Local transmission","5"
"Papua New Guinea","1","0","0","0","Imported cases only","10"
"Territories**","","","","","",""
"Guam","58","2","1","0","Local transmission","0"
"French Polynesia","36","1","0","0","Local transmission","0"
"New Caledonia","15","0","0","0","Local transmission","3"
"Northern Mariana","","","","","",""
"Islands","","","","","",""
"(Commonwealth of","","","","","",""
"the)","2","0","0","0","Under investigation","2"
"European Region","","","","","",""
"Italy","101739","4050","11591","810","Local transmission","0"
"Spain","85195","6398","7340","812","Local transmission","0"
"Germany","61913","4615","583","128","Local transmission","0"
"France","43977","4335","3017","415","Local transmission","0"
"The United Kingdom","22145","2619","1408","180","Local transmission","0"
"Switzerland","15412","1138","295","38","Local transmission","0"
"Belgium","11899","1063","513","82","Local transmission","0"
"Netherlands","11750","884","864","93","Local transmission","0"
"Turkey","10827","1556","168","37","Local transmission","0"
"Austria","9618","805","108","22","Local transmission","0"
"Portugal","6408","446","140","21","Local transmission","0"
"Israel","4831","584","17","2","Local transmission","0"
"Norway","4226","124","26","4","Local transmission","0"
"Sweden","4028","328","146","36","Local transmission","0"
"Czechia","3002","173","24","8","Local transmission","0"
"Ireland","2910","295","54","8","Local transmission","0"
"Denmark","2577","182","77","5","Local transmission","0"
"Poland","2055","193","31","9","Local transmission","0"
"Luxembourg","1988","38","22","1","Local transmission","0"
