"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Africa","","","","","",""
"South Africa","12 074","724","219","13","Community transmission","0"
"Algeria","6 253","186","522","7","Community transmission","0"
"Ghana","5 408","281","24","2","Community transmission","0"
"Nigeria","4 971","184","164","6","Community transmission","0"
"Cameroon","2 800","111","136","11","Community transmission","0"
"Guinea","2 372","74","14","3","Community transmission","0"
"Senegal","2 105","110","22","3","Community transmission","0"
"Côte d’Ivoire","1 912","55","24","3","Community transmission","0"
"Democratic Republic of the Congo","1 242","73","50","0","Community transmission","0"
"Gabon","1 004","141","9","0","Community transmission","0"
"Niger","860","6","49","2","Community transmission","0"
"Guinea-Bissau","836","16","3","0","Community transmission","0"
"Burkina Faso","773","7","51","0","Community transmission","0"
"Mali","758","28","44","4","Community transmission","0"
"Kenya","737","22","40","4","Community transmission","0"
"Equatorial Guinea","583","61","7","1","Community transmission","0"
"United Republic of Tanzania","509","0","21","0","Community transmission","6"
"Zambia","446","5","7","0","Community transmission","0"
"Sierra Leone","387","49","21","1","Clusters of cases","0"
"Chad","372","15","42","2","Community transmission","0"
"Congo","341","8","11","0","Community transmission","0"
