"V1","V2","V3","V4","V5","V6","V7"
"","Total Total","","Total","","",""
"Reporting Country/","","Total","","Transmission","","Days since last"
"Territory/Area†","confirmed classification§‡  cases confirmed new cases","deaths","new deaths","","","reported case"
"Western Pacific Region","","","","","",""
"China","82447 106","3310","4","Local transmission","","0"
"Republic of Korea","9661 78","158","6","Local transmission","","0"
"Australia","3966 0","16","0","Local transmission","","1"
"Malaysia","2470 150","34","7","Local transmission","","0"
"Japan","1866 173","54","2","Local transmission","","0"
"Philippines","1418 343","71","3","Local transmission","","0"
"Singapore","844 42","3","1","Local transmission","","0"
"New Zealand","552 76","1","0","Local transmission","","0"
"Viet Nam","188 9","0","0","Local transmission","","0"
"Brunei Darussalam","126 6","1","0","Local transmission","","0"
"Cambodia","103 1","0","0","Local transmission","","0"
"Mongolia","12 0","0","0","Imported cases only","","2"
"Lao People's","","","","","",""
"Democratic Republic","8 2","0","0","Local transmission","","0"
"Fiji","5 0","0","0","Local transmission","","4"
"Papua New Guinea","1 0","0","0","Imported cases only","","9"
"Territories**","","","","","",""
"Guam","56 0","1","0","Local transmission","","1"
"French Polynesia","35 1","0","0","Local transmission","","0"
"New Caledonia","15 0","0","0","Local transmission","","2"
"Northern Mariana","","","","","",""
"Islands","","","","","",""
"(Commonwealth of","","","","","",""
"the)","2 0","0","0","Under investigation","","1"
"European Region","","","","","",""
"Italy","97689 5217","10781","758","Local transmission","","0"
"Spain","78797 6549","6528","838","Local transmission","","0"
"Germany","57298 4751","455","66","Local transmission","","0"
"France","39642 2497","2602","291","Local transmission","","0"
"The United Kingdom","19526 2433","1228","209","Local transmission","","0"
"Switzerland","14274 1122","257","22","Local transmission","","0"
"Netherlands","10866 1104","771","132","Local transmission","","0"
"Belgium","10836 1702","431","78","Local transmission","","0"
"Turkey","9271 1869","131","23","Local transmission","","0"
"Austria","8813 522","86","18","Local transmission","","0"
"Portugal","5962 792","119","19","Local transmission","","0"
"Israel","4247 382","15","0","Local transmission","","0"
"Norway","4102 257","22","2","Local transmission","","0"
"Sweden","3700 253","110","8","Local transmission","","0"
"Czechia","2829 166","16","5","Local transmission","","0"
"Ireland","2615 200","46","10","Local transmission","","0"
"Denmark","2395 194","72","7","Local transmission","","0"
"Luxembourg","1950 119","21","3","Local transmission","","0"
"Poland","1862 224","22","4","Local transmission","","0"
