"V1","V2","V3","V4","V5","V6","V7"
"Greenland","11","0","0","0","Pending","3"
"","outh-East Asia Region","","","","",""
"India","5734","540","166","17","CommunityTransmission","0"
"Indonesia","2956","218","240","19","CommunityTransmission","0"
"Thailand","2423","54","32","2","CommunityTransmission","0"
"Bangladesh","218","54","20","3","CommunityTransmission","0"
"Sri Lanka","189","3","7","1","Cluster of cases","0"
"Myanmar","22","0","3","0","Sporadic Cases","1"
"Maldives","19","0","0","0","Cluster of cases","6"
"Nepal","9","0","0","0","Cluster of cases","4"
"Bhutan","5","0","0","0","Sporadic Cases","6"
"Timor-Leste","1","0","0","0","Sporadic Cases","19"
"","astern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","64586","1997","3993","121","Pending","0"
"Pakistan","4322","250","63","5","Cluster of cases","0"
"Saudi Arabia","2932","137","41","0","Cluster of cases","0"
"United Arab Emirates","2659","300","12","0","Pending","0"
"Qatar","2210","153","6","0","Pending","0"
"Egypt","1560","110","103","9","Cluster of cases","0"
"Morocco","1275","91","93","3","Cluster of cases","0"
"Iraq","1202","80","69","4","Cluster of cases","0"
"Kuwait","855","112","1","0","Cluster of cases","0"
"Bahrain","823","12","5","0","Cluster of cases","0"
"Tunisia","628","5","24","1","CommunityTransmission","0"
"Lebanon","575","27","19","0","Cluster of cases","0"
"Oman","457","38","2","0","Cluster of cases","0"
"Afghanistan","444","21","15","1","Cluster of cases","0"
"Jordan","358","5","6","0","Cluster of cases","0"
"Djibouti","135","14","0","0","Cluster of cases","0"
"Libya","21","1","1","0","Cluster of cases","0"
"Syrian Arab Republic","19","0","2","0","CommunityTransmission","3"
"Sudan","14","0","2","0","Sporadic Cases","2"
"Somalia","12","4","1","1","Sporadic Cases","0"
"","erritories**","","","","",""
"occupied Palestinianterritory","263","0","1","0","Cluster of cases","1"
"","egion of the Americas","","","","",""
"United States ofAmerica","395030","31709","12740","1895","CommunityTransmission","0"
"Canada","18433","1384","401","56","CommunityTransmission","0"
"Brazil","13717","1661","667","114","CommunityTransmission","0"
"Chile","5546","430","48","5","CommunityTransmission","0"
