"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Gambia","28","0","1","0","Sporadic cases","2"
"Seychelles","11","0","0","0","Clusters of cases","65"
"Lesotho","4","0","0","0","Sporadic cases","7"
"Territoriesii","","","","","",""
"Mayotte","2 226","51","28","0","Clusters of cases","0"
"Réunion","486","5","1","0","Clusters of cases","0"
"Americas","","","","","",""
"United States of America","1 968 331","17 235","111 978","1 208","Community transmission","0"
"Brazil","739 503","32 091","38 406","1 272","Community transmission","0"
"Peru","203 736","4 040","5 738","167","Community transmission","0"
"Chile","148 496","5 737","2 475","192","Community transmission","0"
"Mexico","124 301","4 199","14 649","596","Community transmission","0"
"Canada","96 653","409","7 897","62","Community transmission","0"
"Ecuador","44 440","523","3 720","30","Community transmission","0"
"Colombia","42 078","1 359","1 372","64","Community transmission","0"
"Argentina","24 761","1 141","717","19","Community transmission","0"
"Dominican Republic","20 808","393","550","6","Community transmission","0"
"Panama","17 233","379","403","5","Community transmission","0"
"Bolivia (Plurinational State of)","14 644","695","487","12","Community transmission","0"
"Guatemala","7 866","364","289","22","Community transmission","0"
"Honduras","6 935","485","271","9","Community transmission","0"
"Haiti","3 662","124","56","2","Community transmission","0"
"El Salvador","3 274","83","60","2","Community transmission","0"
"Venezuela (Bolivarian Republic of)","2 632","159","23","1","Community transmission","0"
