"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","","Days since last"
"Reporting Country/","","","Total","","Transmission",""
"Territory/Area  †","confirmed ‡  cases","confirmed new cases1","deaths","new deaths1","classification§","reported case"
"Western Pacific Region","","","","","",""
"China","81300","126","3253","11","Local transmission","0"
"Republic of Korea","8652","239","94","10","Local transmission","0"
"Japan","950","77","33","4","Local transmission","0"
"Malaysia","900","227","2","0","Local transmission","0"
"Australia","709","199","6","0","Local transmission","0"
"Singapore","345","32","0","0","Local transmission","0"
"Philippines","217","30","17","3","Local transmission","0"
"Viet Nam","85","19","0","0","Local transmission","0"
"Brunei Darussalam","73","17","0","0","Local transmission","0"
"Cambodia","47","12","0","0","Local transmission","0"
"New Zealand","39","19","0","0","Local transmission","0"
"Mongolia","6","1","0","0","Imported cases only","0"
"Fiji","1","1","0","0","Imported cases only","0"
"Territories**","","","","","",""
"Guam","12","7","0","0","Local transmission","0"
"French Polynesia","11","8","0","0","Imported cases only","0"
"New Caledonia","2","2","0","0","Imported cases only","0"
"European Region","","","","","",""
"Italy","41035","5322","3407","429","Local transmission","0"
"Spain","17147","3431","767","169","Local transmission","0"
"Germany","10999","2801","20","8","Local transmission","0"
"France","10877","1834","372","128","Local transmission","0"
"Switzerland","3863","853","33","12","Local transmission","0"
"The United Kingdom","3277","647","144","41","Local transmission","0"
"Netherlands","2460","409","76","18","Local transmission","0"
"Austria","1843","197","5","1","Local transmission","0"
"Belgium","1795","309","14","0","Local transmission","0"
"Norway","1552","129","6","3","Local transmission","0"
"Sweden","1423","144","3","0","Local transmission","0"
"Denmark","1132","88","6","2","Local transmission","0"
"Portugal","785","143","3","1","Local transmission","0"
"Czechia","694","172","0","0","Local transmission","0"
"Ireland","557","265","3","1","Local transmission","0"
"Israel","529","102","0","0","Local transmission","0"
"Greece","418","0","5","0","Local transmission","1"
"Finland","369","10","0","0","Local transmission","0"
"Luxembourg","345","135","4","2","Local transmission","0"
"Iceland","330","80","0","0","Local transmission","0"
"Poland","325","38","5","0","Local transmission","0"
"Slovenia","319","33","1","0","Local transmission","0"
"Estonia","267","9","0","0","Local transmission","0"
"Romania","260","14","0","0","Local transmission","0"
"Russian Federation","199","52","0","0","Imported cases only","0"
"Turkey","191","0","2","0","Local transmission","1"
"San Marino","126","17","14","0","Local transmission","0"
"Serbia††","123","41","0","0","Local transmission","0"
