"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Venezuela (Bolivarian Republic of)","1 459","89","14","0","Community transmission","0"
"Costa Rica","1 047","25","10","0","Clusters of cases","0"
"Paraguay","986","22","11","0","Community transmission","0"
"Nicaragua","885","0","35","0","Community transmission","3"
"Uruguay","821","5","22","0","Clusters of cases","0"
"Jamaica","581","6","9","0","Clusters of cases","0"
"Guyana","152","2","12","1","Clusters of cases","0"
"Trinidad and Tobago","117","1","8","0","Sporadic cases","0"
"Bahamas","101","0","11","0","Clusters of cases","2"
"Barbados","92","0","7","0","Clusters of cases","7"
"Saint Vincent and the Grenadines","26","1","0","0","Sporadic cases","0"
"Antigua and Barbuda","25","0","3","0","Clusters of cases","28"
"Grenada","23","0","0","0","Clusters of cases","5"
"Belize","18","0","2","0","Sporadic cases","47"
"Saint Lucia","18","0","0","0","Sporadic cases","27"
"Dominica","16","0","0","0","Clusters of cases","51"
"Saint Kitts and Nevis","15","0","0","0","Sporadic cases","41"
"Suriname","14","2","1","0","Sporadic cases","0"
"Territoriesii","","","","","",""
"Puerto Rico","3 776","58","136","3","Community transmission","0"
"French Guiana","477","41","1","0","Clusters of cases","0"
"Martinique","200","0","14","0","Clusters of cases","1"
"Guadeloupe","162","0","14","0","Clusters of cases","2"
"Cayman Islands","141","0","1","0","Clusters of cases","1"
