"V1","V2","V3","V4","V5","V6","V7"
"Belarus","21","0","0","0","Local transmission","1"
"Cyprus","21","7","0","0","Imported cases only","0"
"Azerbaijan","19","8","0","0","Imported cases only","0"
"Bosnia andHerzegovina","18","7","0","0","Local transmission","0"
"North Macedonia","13","4","0","0","Local transmission","0"
"Malta","12","0","0","0","Imported cases only","2"
"Republic of Moldova","12","4","0","0","Imported cases only","0"
"Lithuania","9","3","0","0","Imported cases only","0"
"Armenia","8","0","0","0","Local transmission","1"
"Kazakhstan","6","6","0","0","Imported cases only","0"
"Turkey","5","0","0","0","Imported cases only","1"
"Liechtenstein","4","0","0","0","Imported cases only","2"
"Ukraine","3","0","1","0","Local transmission","1"
"Andorra","2","0","0","0","Imported cases only","1"
"Monaco","2","0","0","0","Under investigation","1"
"Holy See","1","0","0","0","Under investigation","9"
"","erritories**","","","","",""
"Faroe Islands","9","6","0","0","Imported cases only","0"
"Gibraltar","1","0","0","0","Under investigation","11"
"Guernsey","1","0","0","0","Imported cases only","5"
"Jersey","2","0","0","0","Imported cases only","2"
"","outh-East Asia Region","","","","",""
"Indonesia","117","48","4","1","Local transmission","0"
"India","107","25","2","0","Local transmission","0"
"Thailand","75","0","1","0","Local transmission","2"
"Sri Lanka","11","5","0","0","Local transmission","0"
"Maldives","10","1","0","0","Local transmission","0"
"Bangladesh","3","0","0","0","Local transmission","6"
"Bhutan","1","0","0","0","Imported cases only","9"
"Nepal","1","0","0","0","Imported cases only","51"
"","astern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","12729","1365","608","94","Local transmission","0"
"Qatar","337","75","0","0","Local transmission","0"
"Bahrain","211","1","0","0","Local transmission","0"
"Kuwait","112","12","0","0","Local transmission","0"
"Saudi Arabia","103","41","0","0","Local transmission","0"
"Egypt","93","0","2","0","Local transmission","1"
"Iraq","93","0","9","0","Local transmission","1"
"Lebanon","93","16","3","0","Local transmission","0"
"United Arab Emirates","85","0","0","0","Local transmission","2"
"Pakistan","28","7","0","0","Imported cases only","0"
"Oman","20","1","0","0","Imported cases only","0"
"Morocco","18","11","1","0","Local transmission","0"
"Tunisia","16","0","0","0","Local transmission","1"
"Afghanistan","10","3","0","0","Imported cases only","0"
"Jordan","1","0","0","0","Imported cases only","12"
"Sudan","1","0","0","0","Imported cases only","1"
"","erritories**","","","","",""
"occupied Palestinianterritory","38","3","0","0","Local transmission","1"
"","egion of the Americas","","","","",""
"United States of","1678","0","41","0","Local transmission","1"
