"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Africa","","","","","",""
"South Africa","35 812","1 455","755","50","Community transmission","0"
"Nigeria","10 819","241","314","15","Community transmission","0"
"Algeria","9 626","113","667","6","Community transmission","0"
"Ghana","8 297","227","38","2","Community transmission","0"
"Cameroon","6 585","188","200","1","Community transmission","0"
"Guinea","3 886","42","23","0","Community transmission","0"
"Senegal","3 836","97","43","1","Community transmission","0"
"Democratic Republic of the Congo","3 325","131","71","0","Community transmission","0"
"Côte d’Ivoire","3 024","73","33","0","Community transmission","0"
"Gabon","2 803","148","20","3","Community transmission","0"
"Kenya","2 093","72","71","2","Community transmission","0"
"Mali","1 351","36","78","0","Community transmission","0"
"Ethiopia","1 344","87","14","2","Clusters of cases","0"
"Guinea-Bissau","1 339","0","8","0","Community transmission","1"
"Zambia","1 089","0","7","0","Community transmission","1"
"Central African Republic","1 069","0","4","0","Clusters of cases","1"
"Equatorial Guinea","1 043","0","12","0","Community transmission","10"
"South Sudan","994","0","10","0","Clusters of cases","5"
"Niger","960","2","65","1","Community transmission","0"
"Sierra Leone","896","31","46","0","Community transmission","0"
"Burkina Faso","884","1","53","0","Community transmission","0"
