"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Namibia","21","0","0","0","Sporadic cases","2"
"Seychelles","11","0","0","0","Clusters of cases","50"
"Lesotho","2","0","0","0","Sporadic cases","4"
"Territoriesii","","","","","",""
"Mayotte","1634","25","20","0","Clusters of cases","0"
"Réunion","459","3","1","0","Clusters of cases","0"
"Americas","","","","","",""
"United States of America","1 634 010","15 253","97 529","620","Community transmission","0"
"Brazil","374 898","11 687","23 473","807","Community transmission","0"
"Peru","123 979","4 020","3 629","173","Community transmission","0"
"Canada","85 998","895","6 566","113","Community transmission","0"
"Chile","77 961","3 964","806","45","Community transmission","0"
"Mexico","71 105","2 485","7 633","239","Community transmission","0"
"Ecuador","37 355","0","3 203","0","Community transmission","1"
"Colombia","21 981","806","750","23","Community transmission","0"
"Dominican Republic","15 264","191","468","8","Community transmission","0"
"Argentina","12 628","552","471","19","Community transmission","0"
"Panama","11 183","257","310","4","Community transmission","0"
"Bolivia (Plurinational State of)","6 660","397","261","11","Community transmission","0"
"Honduras","4 189","239","182","2","Community transmission","0"
"Guatemala","3 760","336","59","1","Community transmission","0"
"El Salvador","2 042","59","36","1","Community transmission","0"
"Cuba","1 963","16","82","0","Clusters of cases","0"
"Venezuela (Bolivarian Republic of)","1 177","56","10","0","Community transmission","0"
