"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Africa","","","","","",""
"South Africa","55 421","2 430","1 210","48","Community transmission","0"
"Nigeria","13 873","409","382","17","Community transmission","0"
"Algeria","10 484","102","732","8","Community transmission","0"
"Ghana","10 201","0","48","0","Community transmission","1"
"Cameroon","8 681","369","215","0","Community transmission","0"
"Senegal","4 640","124","54","2","Community transmission","0"
"Democratic Republic of the Congo","4 389","131","96","6","Community transmission","0"
"Guinea","4 291","33","23","0","Community transmission","0"
"Côte d’Ivoire","4 181","186","41","3","Community transmission","0"
"Gabon","3 294","0","21","0","Community transmission","1"
"Kenya","3 094","105","89","1","Community transmission","0"
"Ethiopia","2 506","170","35","3","Clusters of cases","0"
"Central African Republic","1 888","38","5","0","Clusters of cases","0"
"Mali","1 667","81","96","2","Community transmission","0"
"South Sudan","1 606","0","20","0","Clusters of cases","1"
"Guinea-Bissau","1 389","0","12","0","Community transmission","2"
"Mauritania","1 283","121","71","8","Clusters of cases","0"
"Zambia","1 252","52","10","0","Community transmission","0"
"Madagascar","1 162","24","10","1","Clusters of cases","0"
"Sierra Leone","1 062","37","50","0","Community transmission","0"
"Equatorial Guinea","1 043","0","12","0","Community transmission","18"
