"V1","V2","V3","V4","V5","V6","V7"
"","astern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","41495","3186","2757","117","Local transmission","0"
"Pakistan","1865","240","25","7","Local transmission","0"
"Saudi Arabia","1453","154","8","0","Local transmission","0"
"Qatar","693","59","1","0","Local transmission","0"
"Egypt","656","47","41","1","Local transmission","0"
"Iraq","630","83","46","4","Local transmission","0"
"United Arab Emirates","611","41","5","2","Local transmission","0"
"Morocco","574","58","33","6","Local transmission","0"
"Bahrain","515","0","4","0","Local transmission","1"
"Lebanon","446","8","11","1","Local transmission","0"
"Tunisia","362","50","9","1","Local transmission","0"
"Jordan","268","9","5","2","Local transmission","0"
"Kuwait","266","11","0","0","Local transmission","0"
"Oman","179","12","0","0","Local transmission","0"
"Afghanistan","166","52","4","0","Local transmission","0"
"Djibouti","26","7","0","0","Local transmission","0"
"Syrian Arab Republic","10","1","2","1","Imported cases only","0"
"Libya","8","0","0","0","Local transmission","1"
"Sudan","6","0","2","0","Imported cases only","1"
"Somalia","3","0","0","0","Imported cases only","4"
"","erritories**","","","","",""
"occupied Palestinianterritory","117","2","1","0","Local transmission","0"
"","egion of the Americas","","","","",""
"United States ofAmerica","140640","17987","2398","286","Local transmission","0"
"Canada","6317","662","66","5","Local transmission","0"
"Brazil","4256","352","136","22","Local transmission","0"
"Chile","2449","540","8","2","Local transmission","0"
"Ecuador","1962","127","60","12","Local transmission","0"
"Mexico","993","145","20","4","Local transmission","0"
"Panama","989","88","24","7","Local transmission","0"
"Dominican Republic","901","320","42","22","Local transmission","0"
"Peru","852","181","11","0","Local transmission","0"
"Argentina","820","75","20","1","Local transmission","0"
"Colombia","702","94","10","4","Local transmission","0"
"Costa Rica","314","19","2","0","Local transmission","0"
"Uruguay","309","6","0","0","Local transmission","0"
"Cuba","170","51","4","1","Local transmission","0"
"Honduras","139","29","2","0","Local transmission","0"
"Venezuela (BolivarianRepublic of)","129","16","3","1","Local transmission","0"
"Bolivia (PlurinationalState of)","97","23","5","5","Local transmission","0"
"Trinidad and Tobago","82","6","3","0","Local transmission","0"
"Paraguay","64","5","3","0","Local transmission","0"
"Guatemala","36","2","1","0","Local transmission","0"
"Jamaica","36","4","1","0","Local transmission","0"
"Barbados","33","7","0","0","Local transmission","0"
"El Salvador","30","6","0","0","Local transmission","0"
"Haiti","15","0","0","0","Imported cases only","1"
"Bahamas","14","4","0","0","Local transmission","0"
