"V1","V2","V3","V4","V5","V6","V7"
"Georgia","496","11","6","1","Communitytransmission","0"
"Malta","448","0","4","0","Pending","1"
"Montenegro","321","2","7","1","Clusters of cases","0"
"Liechtenstein","83","0","1","0","Pending","1"
"Monaco","68","0","1","0","Sporadic cases","13"
"Holy See","9","0","0","0","Sporadic cases","6"
"","erritories**","","","","",""
"Kosovo[1]","763","32","21","1","Communitytransmission","0"
"Isle of Man","308","0","18","0","Pending","2"
"Jersey","280","2","19","0","Pending","0"
"Guernsey","245","0","12","1","Communitytransmission","2"
"Faroe Islands","187","0","0","0","Pending","3"
"Gibraltar","141","5","0","0","Clusters of cases","0"
"Greenland","11","0","0","0","Pending","21"
"","outh-East Asia Region","","","","",""
"India","27892","1396","872","48","Clusters of cases","0"
"Indonesia","8882","275","743","23","Communitytransmission","0"
"Bangladesh","5416","418","145","5","Pending","0"
"Thailand","2931","9","52","1","Pending","0"
"Sri Lanka","523","63","7","0","Clusters of cases","0"
"Maldives","188","51","0","0","Clusters of cases","0"
"Myanmar","146","0","5","0","Clusters of cases","1"
"Nepal","51","2","0","0","Sporadic cases","0"
"Timor-Leste","24","0","0","0","Clusters of cases","3"
"Bhutan","7","0","0","0","Sporadic cases","4"
"","astern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","90481","1153","5710","60","Communitytransmission","0"
"Saudi Arabia","17522","1223","139","3","Clusters of cases","0"
"Pakistan","13328","605","281","12","Clusters of cases","0"
"United Arab Emirates","10349","536","76","5","Pending","0"
"Qatar","10287","929","10","0","Pending","0"
"Egypt","4534","215","317","10","Clusters of cases","0"
"Morocco","4065","168","161","2","Clusters of cases","0"
"Kuwait","3075","183","20","1","Clusters of cases","0"
"Bahrain","2647","58","8","0","Clusters of cases","0"
"Oman","2049","51","10","0","Clusters of cases","0"
"Iraq","1820","57","87","1","Clusters of cases","0"
"Afghanistan","1531","68","50","1","Clusters of cases","0"
"Djibouti","1023","15","2","0","Clusters of cases","0"
"Tunisia","949","10","38","0","Communitytransmission","0"
"Lebanon","707","3","24","0","Clusters of cases","0"
"Jordan","447","3","7","0","Clusters of cases","0"
"Somalia","436","46","23","5","Sporadic cases","0"
"Sudan","237","24","21","4","Sporadic cases","0"
