"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Namibia","25","0","0","0","Sporadic cases","2"
"Seychelles","11","0","0","0","Clusters of cases","58"
"Lesotho","4","2","0","0","Sporadic cases","0"
"Territoriesii","","","","","",""
"Mayotte","1 993","7","24","0","Clusters of cases","0"
"Réunion","478","1","1","0","Clusters of cases","0"
"Americas","","","","","",""
"United States of America","1 823 220","24 890","106 051","1 043","Community transmission","0"
"Brazil","555 383","28 936","31 199","1 262","Community transmission","0"
"Peru","174 884","4 845","4 767","133","Community transmission","0"
"Chile","113 628","4 942","1 275","87","Community transmission","0"
"Mexico","97 326","3 891","10 637","470","Community transmission","0"
"Canada","92 748","597","7 414","70","Community transmission","0"
"Ecuador","40 966","552","3486","48","Community transmission","0"
"Colombia","318 33","1 340","1 009","40","Community transmission","0"
"Argentina","18 319","904","570","10","Community transmission","0"
"Dominican Republic","18 040","288","516","1","Community transmission","0"
"Panama","14 095","258","352","8","Community transmission","0"
"Bolivia (Plurinational State of)","10 991","460","376","33","Community transmission","0"
"Guatemala","5 586","250","123","7","Community transmission","0"
"Honduras","5 527","165","225","8","Community transmission","0"
"El Salvador","2 705","52","51","5","Community transmission","0"
"Haiti","2 507","281","48","3","Community transmission","0"
"Cuba","2 107","15","83","0","Clusters of cases","0"
