"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Jersey","302","5","27","0","Community transmission","0"
"Guernsey","252","0","13","0","Community transmission","16"
"Faroe Islands","187","0","0","0","Pending","25"
"Gibraltar","147","0","0","0","Clusters of cases","6"
"Greenland","11","0","0","0","Pending","43"
"South-East Asia","","","","","",""
"India","101 139","4 970","3 163","134","Clusters of cases","0"
"Bangladesh","23 870","1 602","349","21","Clusters of cases","0"
"Indonesia","18 010","496","1 191","43","Community transmission","0"
"Thailand","3 033","2","56","0","Clusters of cases","0"
"Maldives","1 106","12","4","0","Clusters of cases","0"
"Sri Lanka","992","11","9","0","Clusters of cases","0"
"Nepal","375","71","2","0","Sporadic cases","0"
"Myanmar","191","4","6","0","Clusters of cases","0"
"Timor-Leste","24","0","0","0","Clusters of cases","25"
"Bhutan","21","0","0","0","Sporadic cases","3"
"Western Pacific","","","","","",""
"China","84 500","6","4 645","0","Clusters of cases","0"
"Singapore","28 343","305","22","0","Clusters of cases","0"
"Japan","16 365","60","763","14","Clusters of cases","0"
"Philippines","12 718","205","831","7","Community transmission","0"
"Republic of Korea","11 078","13","263","0","Clusters of cases","0"
"Australia","7 060","15","99","1","Clusters of cases","0"
"Malaysia","6 941","47","113","0","Clusters of cases","0"
