"V1","V2","V3","V4","V5","V6","V7"
"Czechia","4472","282","59","6","Local transmission","0"
"Denmark","4077","320","161","22","Local transmission","0"
"Poland","3627","244","79","8","Local transmission","0"
"Romania","3613","430","141","8","Local transmission","0"
"Luxembourg","2729","117","31","0","Local transmission","0"
"Finland","1882","267","25","5","Local transmission","0"
"Greece","1673","60","68","9","Local transmission","0"
"Serbia","1624","148","39","0","Local transmission","0"
"Iceland","1417","53","4","0","Local transmission","0"
"Ukraine","1251","155","32","4","Local transmission","0"
"Croatia","1126","47","12","4","Local transmission","0"
"Estonia","1018","57","13","1","Local transmission","0"
"Slovenia","977","43","22","2","Local transmission","0"
"Lithuania","771","0","9","0","Local transmission","1"
"Republic of Moldova","752","161","12","3","Local transmission","0"
"Armenia","746","10","7","0","Local transmission","0"
"Hungary","733","55","34","2","Local transmission","0"
"Bosnia andHerzegovina","632","46","21","3","Local transmission","0"
"Kazakhstan","531","71","5","2","Local transmission","0"
"Azerbaijan","512","69","5","0","Local transmission","0"
"Latvia","509","16","1","0","Local transmission","0"
"Bulgaria","503","18","17","3","Local transmission","0"
"North Macedonia","483","53","17","5","Local transmission","0"
"Slovakia","471","21","0","0","Local transmission","0"
"Andorra","466","24","17","1","Local transmission","0"
"Belarus","440","186","4","0","Local transmission","0"
"Cyprus","426","30","11","0","Local transmission","0"
"Albania","333","0","18","1","Local transmission","1"
"Uzbekistan","298","57","2","0","Local transmission","0"
"San Marino","259","7","32","0","Local transmission","0"
"Malta","213","11","0","0","Local transmission","0"
"Montenegro","197","37","2","0","Local transmission","0"
"Georgia","170","13","1","1","Local transmission","0"
"Kyrgyzstan","147","3","1","0","Local transmission","0"
"Liechtenstein","77","1","1","1","Under investigation","0"
"Monaco","37","0","0","0","Local transmission","4"
"Holy See","7","0","0","0","Under investigation","2"
"","Territories**","","","","",""
"Faroe Islands","181","2","0","0","Local transmission","0"
"Kosovo[1]","140","8","1","0","Local transmission","0"
"Guernsey","136","22","2","0","Local transmission","0"
"Isle of Man","126","12","1","0","Local transmission","0"
"Jersey","123","5","3","1","Local transmission","0"
"Gibraltar","98","3","1","0","Local transmission","0"
"Greenland","10","0","0","0","Under investigation","7"
"","South-East Asia Region","","","","",""
"India","3374","1073","77","21","Local transmission","0"
"Indonesia","2092","106","191","10","Local transmission","0"
