"V1","V2","V3","V4","V5","V6","V7"
"Chad","11","1","0","0","Sporadic Cases","0"
"Seychelles","11","0","0","0","Sporadic Cases","3"
"Zimbabwe","11","0","3","0","Sporadic Cases","2"
"Central African","","","","","",""
"Republic","10","0","0","0","Sporadic Cases","1"
"Malawi","8","0","1","0","Sporadic Cases","2"
"Cabo Verde","7","0","1","0","Sporadic Cases","3"
"Sierra Leone","7","0","0","0","Sporadic Cases","1"
"Mauritania","6","0","1","0","Sporadic Cases","6"
"Gambia","4","0","1","0","Sporadic Cases","7"
"São Tomé and","","","","","",""
"Príncipe","4","0","0","0","Pending","3"
"Burundi","3","0","0","0","Sporadic Cases","6"
"South Sudan","3","2","0","0","Pending","0"
"Territories**","","","","","",""
"Réunion","376","14","0","0","Clusters of cases","0"
"Mayotte","191","5","2","0","Clusters of cases","0"
"Subtotal for all","","","","","",""
"","1520540","85054","92787","7277","",""
"Regions","","","","","",""
"International","","","","","",""
"conveyance (Diamond","712","0","11","0","Pending","25"
"Princess)","","","","","",""
"Grand total","1521252","85054","92798","7277","",""
