"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"Territory/Area","cases","new cases","","","classificationi","reported case"
"Croatia","2088","3","77","2","Community transmission","0"
"Azerbaijan","1894","40","25","0","Clusters of cases","0"
"Iceland","1798","0","10","0","Community transmission","1"
"Bosnia and Herzegovina","1757","0","68","0","Community transmission","2"
"Estonia","1699","5","53","1","Pending","0"
"Bulgaria","1594","6","72","3","Clusters of cases","0"
"North Macedonia","1506","12","82","1","Clusters of cases","0"
"Slovenia","1439","5","94","1","Community transmission","0"
"Slovakia","1407","4","24","1","Clusters of cases","0"
"Lithuania","1406","7","46","1","Community transmission","0"
"Latvia","871","1","16","0","Community transmission","0"
"Cyprus","864","7","20","0","Clusters of cases","0"
"Albania","795","6","31","0","Clusters of cases","0"
"Kyrgyzstan","795","26","10","2","Clusters of cases","0"
"Andorra","747","1","44","1","Community transmission","0"
"Georgia","589","7","8","0","Community transmission","0"
"San Marino","580","0","41","0","Community transmission","1"
"Malta","467","0","4","0","Pending","1"
"Montenegro","322","0","7","0","Clusters of cases","3"
"Liechtenstein","83","0","1","0","Pending","7"
"Tajikistan","76","44","2","2","Pending","0"
"Monaco","68","0","1","0","Sporadic cases","19"
"Holy See","11","0","0","0","Sporadic cases","2"
