"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Sweden","50 931","1 247","4 874","20","Community transmission","0"
"Netherlands","48 640","179","6 057","4","Community transmission","0"
"Portugal","36 463","283","1 512","7","Community transmission","0"
"Ukraine","31 154","648","889","9","Community transmission","0"
"Switzerland","31 011","31","1 676","0","Community transmission","0"
"Poland","29 017","440","1 237","15","Community transmission","0"
"Ireland","25 295","45","1 705","0","Community transmission","0"
"Romania","21 679","275","1 391","11","Community transmission","0"
"Israel","18 876","175","300","0","Pending","0"
"Austria","17 014","20","677","2","Community transmission","0"
"Armenia","16 667","663","269","5","Community transmission","0"
"Kazakhstan","14 496","258","73","3","Clusters of cases","0"
"Serbia","12 251","76","253","1","Pending","0"
"Denmark","12 139","40","597","3","Community transmission","0"
"Republic of Moldova","11 459","366","399","4","Community transmission","0"
"Czechia","9 991","53","329","0","Clusters of cases","0"
"Azerbaijan","9 570","352","115","2","Clusters of cases","0"
"Norway","8 606","0","242","0","Clusters of cases","1"
"Finland","7 087","14","325","0","Pending","0"
"Uzbekistan","4 994","93","19","0","Clusters of cases","0"
"Tajikistan","4 971","69","50","1","Pending","0"
"Hungary","4 064","11","559","4","Community transmission","0"
"Luxembourg","4 063","8","110","0","Clusters of cases","0"
"North Macedonia","3 902","196","179","8","Clusters of cases","0"
