"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Sweden","49 684","1 396","4 854","40","Community transmission","0"
"Netherlands","48 461","210","6 053","9","Community transmission","0"
"Portugal","36 180","270","1 505","1","Community transmission","0"
"Switzerland","30 980","19","1 676","2","Community transmission","0"
"Ukraine","30 506","753","880","10","Community transmission","0"
"Poland","28 577","376","1 222","7","Community transmission","0"
"Ireland","25 250","12","1 705","2","Community transmission","0"
"Romania","21 404","222","1 380","11","Community transmission","0"
"Israel","18 701","240","300","0","Pending","0"
"Austria","16 994","30","675","1","Community transmission","0"
"Armenia","16 004","723","264","6","Community transmission","0"
"Kazakhstan","14 238","366","70","3","Clusters of cases","0"
"Serbia","12 175","73","252","0","Pending","0"
"Denmark","12 099","64","594","1","Community transmission","0"
"Republic of Moldova","11 093","366","395","20","Community transmission","0"
"Czechia","9 938","52","329","0","Clusters of cases","0"
"Azerbaijan","9 218","336","113","5","Clusters of cases","0"
"Norway","8 606","12","242","0","Clusters of cases","0"
"Finland","7 073","9","325","0","Pending","0"
"Tajikistan","4 902","68","49","0","Pending","0"
"Uzbekistan","4 901","82","19","0","Clusters of cases","0"
"Luxembourg","4 055","3","110","0","Clusters of cases","0"
"Hungary","4 053","14","555","2","Community transmission","0"
"North Macedonia","3 706","164","171","2","Clusters of cases","0"
