"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Mauritius","332","0","10","0","Clusters of cases","16"
"Benin","327","8","2","0","Community transmission","0"
"Rwanda","286","1","0","0","Sporadic cases","0"
"Cabo Verde","270","10","2","0","Clusters of cases","0"
"Ethiopia","261","11","5","0","Clusters of cases","0"
"Liberia","212","1","20","0","Community transmission","0"
"Togo","199","18","11","0","Community transmission","0"
"Madagascar","192","6","0","0","Clusters of cases","0"
"Eswatini","184","9","2","0","Clusters of cases","0"
"Central African Republic","179","0","0","0","Sporadic cases","2"
"South Sudan","174","0","0","0","Clusters of cases","1"
"São Tomé and Príncipe","165","0","4","0","Clusters of cases","3"
"Uganda","126","4","0","0","Sporadic cases","0"
"Mozambique","104","1","0","0","Clusters of cases","0"
"Malawi","58","1","3","0","Clusters of cases","0"
"Angola","45","0","2","0","Clusters of cases","2"
"Eritrea","39","0","0","0","Sporadic cases","24"
"Zimbabwe","37","1","4","0","Sporadic cases","0"
"Burundi","27","8","1","0","Clusters of cases","0"
"Botswana","24","0","1","0","Clusters of cases","1"
"Gambia","23","1","1","0","Sporadic cases","0"
"Namibia","16","0","0","0","Sporadic cases","37"
"Comoros","11","0","1","0","Community transmission","3"
