"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bahrain","11 871","473","19","0","Clusters of cases","0"
"Morocco","7 833","26","205","0","Clusters of cases","0"
"Iraq","6 868","429","215","10","Clusters of cases","0"
"Sudan","5 173","147","298","12","Community transmission","0"
"Djibouti","3 569","215","24","0","Clusters of cases","0"
"Somalia","2 023","47","79","1","Sporadic cases","0"
"Lebanon","1 233","13","27","0","Clusters of cases","0"
"Tunisia","1 084","7","48","0","Community transmission","0"
"Jordan","746","7","9","0","Clusters of cases","0"
"Yemen","358","31","85","4","Pending","0"
"Libya","168","12","5","0","Clusters of cases","0"
"Syrian Arab Republic","123","1","5","0","Community transmission","0"
"Territoriesii","","","","","",""
"occupied Palestinian territory","628","1","5","0","Clusters of cases","0"
"Europe","","","","","",""
"Russian Federation","423 741","8 863","5 037","182","Clusters of cases","0"
"The United Kingdom","276 336","1 570","39 045","556","Community transmission","0"
"Spain","240 010","209","29 858","813","Community transmission","0"
"Italy","233 197","178","33 475","60","Community transmission","0"
"Germany","182 028","213","8 522","11","Community transmission","0"
"Turkey","164 769","827","4 563","23","Community transmission","0"
"France","148 775","251","28 776","30","Community transmission","0"
"Belgium","58 517","136","9 486","19","Community transmission","0"
"Netherlands","46 545","103","5 962","6","Community transmission","0"
