"V1","V2","V3","V4","V5","V6","V7"
"Israel","12855","264","148","8","Pending","0"
"Poland","8379","461","332","18","Pending","0"
"Romania","8067","360","400","13","Pending","0"
"Denmark","7073","194","336","15","Pending","0"
"Norway","6791","0","136","0","Pending","1"
"Czechia","6549","116","173","4","Pending","0"
"Serbia","5690","372","110","7","Pending","0"
"Ukraine","5106","444","133","8","Communitytransmission","0"
"Belarus","4779","575","43","3","Clusters of cases","0"
"Finland","3489","120","82","7","Pending","0"
"Luxembourg","3480","36","72","3","Pending","0"
"Republic of Moldova","2264","110","56","2","Pending","0"
"Greece","2207","0","105","0","Pending","1"
"Hungary","1834","71","172","16","Pending","0"
"Croatia","1814","23","36","1","Pending","0"
"Iceland","1754","15","8","0","Pending","0"
"Kazakhstan","1546","66","17","1","Pending","0"
"Estonia","1459","25","38","2","Pending","0"
"Uzbekistan","1450","70","4","0","Clusters of cases","0"
"Azerbaijan","1340","57","15","0","Clusters of cases","0"
"Slovenia","1304","36","66","5","Pending","0"
"Lithuania","1239","90","33","1","Pending","0"
"Bosnia andHerzegovina","1210","41","44","2","Communitytransmission","0"
"Armenia","1201","42","19","1","Clusters of cases","0"
"North Macedonia","1117","36","49","3","Clusters of cases","0"
"Slovakia","1049","72","9","1","Pending","0"
"Bulgaria","846","46","41","3","Pending","0"
"Cyprus","735","0","17","0","Pending","1"
"Andorra","703","9","35","1","Communitytransmission","0"
"Latvia","682","7","5","0","Pending","0"
"Albania","548","30","26","0","Clusters of cases","0"
"Kyrgyzstan","506","17","5","0","Pending","0"
"San Marino","426","0","38","0","Communitytransmission","1"
"Malta","422","10","3","0","Pending","0"
"Georgia","385","15","3","0","Clusters of cases","0"
"Montenegro","305","2","5","1","Clusters of cases","0"
"Monaco","98","5","1","0","Sporadic cases","0"
"Liechtenstein","81","0","1","0","Pending","3"
"Holy See","8","0","0","0","Sporadic cases","9"
"","Territories**","","","","",""
"Kosovo[1]","480","31","12","1","Communitytransmission","0"
"Isle of Man","289","31","4","0","Pending","0"
"Guernsey","234","6","9","1","Pending","0"
"Jersey","223","4","10","3","Pending","0"
"Faroe Islands","184","0","0","0","Pending","10"
