"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Isle of Man","336","0","24","0","Pending","29"
"Jersey","318","0","30","0","Community transmission","1"
"Guernsey","252","0","13","0","Community transmission","48"
"Faroe Islands","187","0","0","0","Pending","57"
"Gibraltar","176","0","0","0","Clusters of cases","11"
"Greenland","13","0","0","0","Pending","22"
"South-East Asia","","","","","",""
"India","395 048","14 516","12 948","375","Clusters of cases","0"
"Bangladesh","105 535","3 243","1 388","45","Community transmission","0"
"Indonesia","43 803","1 041","2 373","34","Community transmission","0"
"Nepal","8 274","426","22","0","Sporadic cases","0"
"Thailand","3 147","1","58","0","Clusters of cases","0"
"Maldives","2 150","13","8","0","Clusters of cases","0"
"Sri Lanka","1 950","3","11","0","Clusters of cases","0"
"Myanmar","286","0","6","0","Clusters of cases","1"
"Bhutan","68","1","0","0","Sporadic cases","0"
"Timor-Leste","24","0","0","0","Clusters of cases","57"
"Western Pacific","","","","","",""
"China","84 970","30","4 645","0","Clusters of cases","0"
"Singapore","41 615","142","26","0","Clusters of cases","0"
"Philippines","28 459","660","1 130","14","Community transmission","0"
"Japan","17 799","59","952","17","Clusters of cases","0"
"Republic of Korea","12 373","67","280","0","Clusters of cases","0"
