"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Belarus","44 255","852","243","3","Community transmission","0"
"Sweden","38 589","775","4 468","65","Community transmission","0"
"Portugal","32 895","195","1 436","12","Community transmission","0"
"Switzerland","30 791","3","1 656","0","Community transmission","0"
"Ireland","25 066","4","1 658","8","Community transmission","0"
"Ukraine","24 823","483","735","8","Community transmission","0"
"Poland","24 395","230","1 092","18","Community transmission","0"
"Romania","19 517","119","1 279","0","Community transmission","0"
"Israel","17 071","0","285","0","Pending","2"
"Austria","16 674","11","669","1","Community transmission","0"
"Kazakhstan","11 796","225","44","3","Clusters of cases","0"
"Denmark","11 734","35","580","4","Community transmission","0"
"Serbia","11 454","24","245","1","Pending","0"
"Armenia","10 524","515","170","12","Community transmission","0"
"Czechia","9 364","62","323","2","Clusters of cases","0"
"Republic of Moldova","8 548","188","309","2","Community transmission","0"
"Norway","8 446","35","237","1","Clusters of cases","0"
"Finland","6 887","2","320","0","Pending","0"
"Azerbaijan","5 935","273","71","3","Clusters of cases","0"
"Tajikistan","4 100","87","47","0","Pending","0"
"Luxembourg","4 020","1","110","0","Clusters of cases","0"
"Hungary","3 931","10","534","2","Community transmission","0"
"Uzbekistan","3 718","0","15","0","Clusters of cases","1"
"Greece","2 918","1","179","4","Clusters of cases","0"
