"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Switzerland","30 504","15","1 602","1","Community transmission","0"
"Sweden","30 143","466","3 679","5","Community transmission","0"
"Belarus","29 650","969","165","5","Community transmission","0"
"Portugal","29 036","226","1218","15","Community transmission","0"
"Ireland","24 112","64","1543","10","Community transmission","0"
"Ukraine","18 616","325","535","21","Community transmission","0"
"Poland","18 529","272","925","10","Community transmission","0"
"Romania","16 871","167","1 097","16","Community transmission","0"
"Israel","16 607","-1","271","3","Pending","0"
"Austria","16 154","14","629","1","Community transmission","0"
"Denmark","10 927","69","547","4","Community transmission","0"
"Serbia","10 610","114","230","2","Pending","0"
"Czechia","8 475","20","298","2","Community transmission","0"
"Norway","8 197","0","232","0","Clusters of cases","2"
"Kazakhstan","6 440","283","34","0","Pending","0"
"Finland","6 347","61","298","1","Pending","0"
"Republic of Moldova","6 060","126","211","2","Pending","0"
"Armenia","4 823","351","61","1","Clusters of cases","0"
"Luxembourg","3 945","15","107","3","Pending","0"
"Hungary","3 535","26","462","11","Community transmission","0"
"Azerbaijan","3 274","136","39","3","Clusters of cases","0"
"Greece","2 834","15","163","1","Clusters of cases","0"
"Uzbekistan","2 762","21","12","1","Clusters of cases","0"
"Bosnia and Herzegovina","2 289","24","132","1","Community transmission","0"
