"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Cuba","1 887","6","79","0","Clusters of cases","0"
"El Salvador","1 498","85","30","0","Clusters of cases","0"
"Costa Rica","882","19","10","0","Clusters of cases","0"
"Paraguay","829","41","11","0","Community transmission","0"
"Uruguay","737","3","20","0","Clusters of cases","0"
"Venezuela (Bolivarian Republic of)","618","0","10","0","Clusters of cases","1"
"Haiti","533","77","21","1","Clusters of cases","0"
"Jamaica","520","0","9","0","Clusters of cases","1"
"Guyana","124","7","10","0","Clusters of cases","0"
"Trinidad and Tobago","116","0","8","0","Sporadic cases","22"
"Bahamas","96","0","11","0","Clusters of cases","4"
"Barbados","88","0","7","0","Clusters of cases","1"
"Antigua and Barbuda","25","0","3","0","Clusters of cases","16"
"Nicaragua","25","0","8","0","Clusters of cases","6"
"Grenada","22","0","0","0","Clusters of cases","4"
"Belize","18","0","2","0","Sporadic cases","35"
"Saint Lucia","18","0","0","0","Sporadic cases","15"
"Saint Vincent and the Grenadines","17","0","0","0","Sporadic cases","15"
"Dominica","16","0","0","0","Clusters of cases","39"
"Saint Kitts and Nevis","15","0","0","0","Sporadic cases","29"
"Suriname","11","0","1","0","Sporadic cases","1"
"Territoriesii","","","","","",""
"Puerto Rico","2 805","95","124","0","Clusters of cases","0"
