"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Bermuda","141","1","9","0","Clusters of cases","0"
"Aruba","101","0","3","0","No cases","28"
"Sint Maarten","78","0","15","0","Sporadic cases","20"
"United States Virgin Islands","70","0","6","0","Clusters of cases","1"
"Saint Martin","41","0","3","0","Sporadic cases","3"
"Curaçao","20","0","1","0","Sporadic cases","5"
"Falkland Islands (Malvinas)","13","0","0","0","Clusters of cases","38"
"Turks and Caicos Islands","12","0","1","0","Sporadic cases","36"
"Montserrat","11","0","1","0","Sporadic cases","50"
"British Virgin Islands","8","0","1","0","Sporadic cases","18"
"Bonaire, Sint Eustatius and Saba","7","0","0","0","No cases","8"
"Saint Barthélemy","6","0","0","0","Sporadic cases","64"
"Anguilla","3","0","0","0","Sporadic cases","60"
"Saint Pierre and Miquelon","1","0","0","0","Sporadic cases","56"
"Eastern Mediterranean","","","","","",""
"Iran (Islamic Republic of)","157 562","3 117","7 942","64","Community transmission","0"
"Saudi Arabia","89 011","1 869","549","24","Clusters of cases","0"
"Pakistan","80 463","4 065","1 688","67","Clusters of cases","0"
"Qatar","60 259","1 826","43","3","Community transmission","0"
"United Arab Emirates","35 788","596","269","3","Pending","0"
"Kuwait","28 649","887","226","6","Clusters of cases","0"
"Egypt","27 536","1 152","1 052","47","Clusters of cases","0"
"Afghanistan","17 267","775","294","24","Clusters of cases","0"
"Oman","12 799","576","59","9","Clusters of cases","0"
