"V1","V2","V3","V4","V5","V6","V7"
"Georgia","420","9","5","0","Communitytransmission","0"
"Montenegro","314","1","5","0","Clusters of cases","0"
"Liechtenstein","82","0","1","0","Pending","4"
"Monaco","68","0","1","0","Sporadic cases","9"
"Holy See","9","0","0","0","Sporadic cases","2"
"","erritories**","","","","",""
"Kosovo[1]","630","26","18","0","Communitytransmission","0"
"Isle of Man","307","0","10","0","Pending","1"
"Jersey","255","5","14","0","Pending","0"
"Guernsey","241","2","10","0","Communitytransmission","0"
"Faroe Islands","185","0","0","0","Pending","3"
"Gibraltar","133","0","0","0","Clusters of cases","5"
"Greenland","11","0","0","0","Pending","17"
"","outh-East Asia Region","","","","",""
"India","21393","1409","681","41","Clusters of cases","0"
"Indonesia","7418","283","635","19","Communitytransmission","0"
"Bangladesh","3772","390","120","10","Pending","0"
"Thailand","2839","13","50","1","Pending","0"
"Sri Lanka","330","20","7","0","Clusters of cases","0"
"Myanmar","127","6","5","0","Clusters of cases","0"
"Maldives","85","2","0","0","Clusters of cases","0"
"Nepal","45","3","0","0","Sporadic cases","0"
"Timor-Leste","23","0","0","0","Clusters of cases","2"
"Bhutan","7","1","0","0","Sporadic cases","0"
"","astern Mediterranean Region","","","","",""
"Iran (Islamic Republicof)","85996","1194","5391","94","Communitytransmission","0"
"Saudi Arabia","12772","1141","114","5","Clusters of cases","0"
"Pakistan","10513","764","224","15","Clusters of cases","0"
"United Arab Emirates","8238","483","52","6","Pending","0"
"Qatar","7141","608","10","1","Pending","0"
"Egypt","3659","169","276","12","Clusters of cases","0"
"Morocco","3446","237","149","4","Clusters of cases","0"
"Kuwait","2248","168","13","2","Clusters of cases","0"
"Bahrain","2027","54","7","0","Clusters of cases","0"
"Oman","1716","102","8","0","Clusters of cases","0"
"Iraq","1631","29","83","0","Clusters of cases","0"
"Afghanistan","1176","84","40","4","Clusters of cases","0"
"Djibouti","974","29","2","0","Clusters of cases","0"
"Tunisia","909","8","38","0","Communitytransmission","0"
"Lebanon","682","0","22","0","Clusters of cases","1"
"Jordan","435","7","7","0","Clusters of cases","0"
"Somalia","286","0","14","0","Sporadic cases","1"
"Sudan","162","22","13","0","Sporadic cases","0"
"Libya","60","1","1","0","Clusters of cases","0"
