"V1","V2","V3","V4","V5","V6","V7"
"","Total","Total","","Total","",""
"Reporting Country/","","","Total","","Transmission","Days since last"
"Territory/Area  †","confirmed ‡  cases","confirmed new cases","deaths","new deaths","classification§","reported case"
"Western Pacific Region","","","","","",""
"China","84311","9","4642","0","Clusters of cases","0"
"Japan","12388","469","317","30","Clusters of cases","0"
"Singapore","11178","1037","12","0","Clusters of cases","0"
"Republic of Korea","10708","6","240","0","Clusters of cases","0"
"Philippines","6981","271","462","16","Clusters of cases","0"
"Australia","6667","13","76","2","Clusters of cases","0"
"Malaysia","5603","71","95","2","Clusters of cases","0"
"New Zealand","1114","2","17","1","Clusters of cases","0"
"Viet Nam","268","0","0","0","Clusters of cases","7"
"Brunei Darussalam","138","0","1","0","Sporadic cases","4"
"Cambodia","122","0","0","0","Sporadic cases","12"
"Mongolia","35","0","0","0","Sporadic cases","1"
"Lao People's","","","","","",""
"Democratic Republic","19","0","0","0","Sporadic cases","11"
"Fiji","18","0","0","0","Sporadic cases","3"
"Papua New Guinea","8","0","0","0","Sporadic cases","1"
"Territories**","","","","","",""
"Guam","135","2","5","0","Clusters of cases","0"
"French Polynesia","57","0","0","0","Sporadic cases","2"
"New Caledonia","18","0","0","0","Sporadic cases","21"
"Northern Mariana","","","","","",""
"Islands","","","","","",""
"(Commonwealth of","","","","","",""
"the)","14","0","2","0","Pending","6"
"European Region","","","","","",""
"Spain","213024","4635","22157","440","Pending","0"
"","","","","","Community",""
"Italy","189973","2646","25549","464","transmission","0"
"","","","","","Community",""
"Germany","150383","2337","5321","227","transmission","0"
"","","","","","Community",""
"The United Kingdom","138082","4583","18738","638","transmission","0"
"","","","","","Community",""
"France","119583","1622","21823","516","transmission","0"
"","","","","","Community",""
"Turkey","101790","3116","2491","115","transmission","0"
"Russian Federation","68622","5849","615","60","Clusters of cases","0"
"","","","","","Community",""
"Belgium","42797","908","6490","228","transmission","0"
"","","","","","Community",""
"Netherlands","35729","887","4177","123","transmission","0"
