"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Sweden","58 932","2 889","5 122","69","Community transmission","0"
"Netherlands","49 658","65","6 090","0","Community transmission","0"
"Portugal","39 392","259","1 534","4","Community transmission","0"
"Ukraine","38 074","833","1 035","23","Community transmission","0"
"Poland","32 227","296","1 359","3","Community transmission","0"
"Switzerland","31 217","0","1 680","0","Community transmission","3"
"Ireland","25 383","4","1 717","2","Community transmission","0"
"Romania","24 291","246","1 523","11","Community transmission","0"
"Armenia","21 006","418","372","12","Community transmission","0"
"Israel","20 813","161","306","0","Pending","0"
"Kazakhstan","18 231","499","127","7","Clusters of cases","0"
"Austria","17 320","35","690","0","Community transmission","0"
"Republic of Moldova","14 363","163","484","9","Community transmission","0"
"Azerbaijan","13 207","478","161","7","Clusters of cases","0"
"Serbia","12 990","96","262","1","Pending","0"
"Denmark","12 527","136","602","2","Community transmission","0"
"Czechia","10 561","63","336","0","Clusters of cases","0"
"Norway","8 745","37","248","4","Clusters of cases","0"
"Finland","7 144","1","327","1","Pending","0"
"Uzbekistan","6 500","142","19","0","Clusters of cases","0"
"Tajikistan","5 513","56","52","0","Pending","0"
"North Macedonia","5 196","90","247","9","Clusters of cases","0"
"Luxembourg","4 121","1","110","0","Clusters of cases","0"
"Hungary","4 107","5","573","1","Community transmission","0"
