"V1","V2","V3","V4","V5","V6","V7"
"Reporting Country/ Territory/Area","Total confirmed","Total confirmed","Total deaths","Total new deaths","Transmission","Days since last"
"","cases","new cases","","","classificationi","reported case"
"Niger","978","4","65","0","Community transmission","0"
"Burkina Faso","892","1","53","0","Community transmission","0"
"Chad","848","0","72","0","Community transmission","1"
"Uganda","808","0","0","0","Sporadic cases","1"
"Congo","745","0","25","0","Community transmission","1"
"Cabo Verde","697","40","6","0","Clusters of cases","0"
"Togo","524","2","13","0","Community transmission","0"
"Rwanda","510","16","2","0","Sporadic cases","0"
"Mozambique","509","20","2","0","Clusters of cases","0"
"United Republic of Tanzania","509","0","21","0","Community transmission","36"
"Malawi","481","0","4","0","Clusters of cases","1"
"Eswatini","472","23","3","0","Clusters of cases","0"
"Liberia","421","11","32","1","Community transmission","0"
"Benin","412","22","6","1","Community transmission","0"
"São Tomé and Príncipe","388","0","10","0","Clusters of cases","2"
"Zimbabwe","343","11","4","0","Sporadic cases","0"
"Mauritius","337","0","10","0","Clusters of cases","7"
"Comoros","163","1","2","0","Community transmission","0"
"Angola","130","12","5","0","Clusters of cases","0"
"Burundi","94","0","1","0","Clusters of cases","1"
"Botswana","60","12","1","0","Clusters of cases","0"
"Eritrea","41","0","0","0","Sporadic cases","8"
"Namibia","31","0","0","0","Sporadic cases","4"
